Year,Month,Family Product,Product Type,Total_Quantity,Iron_Ore_U.S.D_Metric_Ton,mean_USD_in_BRL,Weighted_USD_KG_Price
2019,9,CHAPA,CFQ DEC OL,5211.0,92.26190476,4.1209,0.9633817855322867
2019,9,CHAPA,CG DO LTQ,34912.0,92.26190476,4.1209,0.8922417907961915
2019,9,FITA,TFF OL BOB,41022.0,92.26190476,4.1209,1.2314710738581156
2019,9,FITA,TFQ DEC BOB,4572.0,92.26190476,4.1209,1.131164872439187
2019,9,FITA,TZC BOB,54374.0,92.26190476,4.1209,1.2617957844126695
2019,9,RELAMINADO,TIRA REL,22525.0,92.26190476,4.1209,1.7457669357649503
2019,10,CHAPA,CFF OL,3165.0,88.58695652,4.086386956521739,0.9666240720781301
2019,10,CHAPA,CFQ,19063.0,88.58695652,4.086386956521739,0.9034221954855146
2019,10,CHAPA,CFQ DEC OL,4998.0,88.58695652,4.086386956521739,0.8933452119267635
2019,10,CHAPA,CG DO LTQ,11536.0,88.58695652,4.086386956521739,0.956179138867184
2019,10,FITA,TFF OL BOB,42335.0,88.58695652,4.086386956521739,1.234674608137956
2019,10,FITA,TFQ DEC BOB,16854.0,88.58695652,4.086386956521739,1.1307476000536978
2019,10,FITA,TZC BOB,50338.0,88.58695652,4.086386956521739,1.3208216724156687
2019,10,RELAMINADO,TIRA REL,19912.0,88.58695652,4.086386956521739,1.7342006965734016
2019,11,BOBINA,BOBINA FQ,12785.0,82.9047619,4.154725,0.9025868138083748
2019,11,CHAPA,CFF OL,1520.0,82.9047619,4.154725,0.9747937589130448
2019,11,CHAPA,CFQ,14179.0,82.9047619,4.154725,0.8799310084427053
2019,11,CHAPA,CFQ DEC OL,1591.0,82.9047619,4.154725,0.9555385735517995
2019,11,CHAPA,CG DO LTQ,23586.0,82.9047619,4.154725,0.9081948477666933
2019,11,CHAPA,CZC,4347.0,82.9047619,4.154725,1.1360559363134743
2019,11,FITA,TFF OL BOB,34079.0,82.9047619,4.154725,1.152982195733205
2019,11,FITA,TFQ DEC BOB,6498.0,82.9047619,4.154725,1.1038698775880966
2019,11,FITA,TZC BOB,84166.0,82.9047619,4.154725,1.236111447636667
2019,11,RELAMINADO,TIRA REL,14322.0,82.9047619,4.154725,1.7450465484854625
2019,12,CHAPA,CFQ,7945.0,90.97727273,4.10892380952381,0.8991674263364051
2019,12,CHAPA,CFQ DEC OL,4580.0,90.97727273,4.10892380952381,0.9578837090910761
2019,12,CHAPA,CG DO LTQ,1394.0,90.97727273,4.10892380952381,1.065972552191861
2019,12,FITA,TFF OL BOB,8043.0,90.97727273,4.10892380952381,1.296809300918357
2019,12,FITA,TFQ DEC BOB,2433.0,90.97727273,4.10892380952381,1.2144299167665267
2019,12,FITA,TZC BOB,59623.0,90.97727273,4.10892380952381,1.2349653862179495
2019,12,RELAMINADO,TIRA REL,2841.0,90.97727273,4.10892380952381,1.5311554087686616
2019,12,TELHA,TELHA,4893.0,90.97727273,4.10892380952381,1.087622429091418
2020,1,CHAPA,CFF OL,1105.0,95.2173913,4.148863636363637,0.9761709120788823
2020,1,CHAPA,CFQ,11801.0,95.2173913,4.148863636363637,0.8702231665162331
2020,1,CHAPA,CG DO LTQ,58809.0,95.2173913,4.148863636363637,0.878831270173363
2020,1,FITA,TFF OL BOB,20520.0,95.2173913,4.148863636363637,1.126832542874579
2020,1,FITA,TFQ DEC BOB,7551.0,95.2173913,4.148863636363637,1.130229240761108
2020,1,FITA,TZC BOB,22460.0,95.2173913,4.148863636363637,1.2959329650959872
2020,1,RELAMINADO,TIRA REL,18777.0,95.2173913,4.148863636363637,1.7422131340219118
2020,2,BLANK,BKFF,2855.0,87.625,4.340411111111111,1.1243174609675992
2020,2,CHAPA,CFF OL,1549.0,87.625,4.340411111111111,0.9561306276671182
2020,2,CHAPA,CFQ,20156.0,87.625,4.340411111111111,0.8498314299913302
2020,2,CHAPA,CFQ DEC OL,6157.0,87.625,4.340411111111111,0.9124281923920594
2020,2,CHAPA,CG DO LTQ,41683.0,87.625,4.340411111111111,0.8529404328928942
2020,2,FITA,TFF OL BOB,61938.0,87.625,4.340411111111111,1.104770999534284
2020,2,FITA,TFQ DEC BOB,8573.0,87.625,4.340411111111111,1.1147093800634562
2020,2,FITA,TZC BOB,92337.0,87.625,4.340411111111111,1.1935858938782742
2020,2,PERFIL,PERFIL FF,3530.0,87.625,4.340411111111111,1.1012781687346564
2020,2,PERFIL,PERFIL FQ,2979.0,87.625,4.340411111111111,0.9169638308711157
2020,2,RELAMINADO,TIRA REL,17912.0,87.625,4.340411111111111,1.6615147287007634
2020,3,CHAPA,CFF OL,3742.0,88.65909091,4.883218181818182,0.8232276032571664
2020,3,CHAPA,CG DO LTQ,70411.0,88.65909091,4.883218181818182,0.771957430963155
2020,3,FITA,TFF OL BOB,10196.0,88.65909091,4.883218181818182,1.1751418219861636
2020,3,FITA,TFQ DEC BOB,6816.0,88.65909091,4.883218181818182,1.0095596901849304
2020,3,FITA,TZC BOB,60164.0,88.65909091,4.883218181818182,1.0569196947479715
2020,3,RELAMINADO,TIRA REL,12007.0,88.65909091,4.883218181818182,1.487150518915608
2020,4,BOBINA,BOBINA FQ,11375.0,83.75,5.324985,0.7605655227197823
2020,4,CHAPA,CFF OL,1293.0,83.75,5.324985,0.8300492865238118
2020,4,CHAPA,CG DO LTQ,39862.0,83.75,5.324985,0.6910817589157529
2020,4,FITA,TFF OL BOB,14388.0,83.75,5.324985,0.9212502179596982
2020,4,FITA,TZC BOB,42459.0,83.75,5.324985,1.0053086076453432
2020,5,CHAPA,CFF OL,4261.0,91.33333333,5.64285,0.7416346552349291
2020,5,CHAPA,CFQ,14965.0,91.33333333,5.64285,0.6503408994279106
2020,5,CHAPA,CFQ DEC OL,2175.0,91.33333333,5.64285,0.753165510336089
2020,5,CHAPA,CG DO LTQ,77152.0,91.33333333,5.64285,0.6622425547815128
2020,5,FITA,TFF OL BOB,18802.0,91.33333333,5.64285,0.8003177043900176
2020,5,FITA,TZC BOB,22483.0,91.33333333,5.64285,0.9891993692094457
2020,6,CHAPA,CFF OL,4628.0,103.3409091,5.195995238095238,0.8062754945121062
2020,6,CHAPA,CFQ,23918.0,103.3409091,5.195995238095238,0.7260695776636009
2020,6,CHAPA,CFQ DEC OL,108.0,103.3409091,5.195995238095238,0.8891463113991638
2020,6,CHAPA,CG DO LTQ,64453.0,103.3409091,5.195995238095238,0.73680058507324
2020,6,FITA,TFF OL BOB,27223.0,103.3409091,5.195995238095238,0.933157725646354
2020,6,FITA,TFQ DEC BOB,4198.0,103.3409091,5.195995238095238,0.9045427843238244
2020,6,FITA,TZC BOB,72541.0,103.3409091,5.195995238095238,1.0414061021634697
2020,6,RELAMINADO,TIRA REL,4138.0,103.3409091,5.195995238095238,1.3819608807538182
2020,7,BOBINA,BOBINA FF,11151.0,108.0217391,5.279595652173913,0.8561261690824479
2020,7,BOBINA,BOBINA ZC,12255.0,108.0217391,5.279595652173913,1.0019706713376437
2020,7,CHAPA,CFF OL,3306.0,108.0217391,5.279595652173913,0.9073947839142313
2020,7,CHAPA,CFQ,9566.0,108.0217391,5.279595652173913,0.7792805138909619
2020,7,CHAPA,CG DO LTQ,64330.0,108.0217391,5.279595652173913,0.7627126212632733
2020,7,FITA,TFF OL BOB,50419.0,108.0217391,5.279595652173913,0.9322470708596204
2020,7,FITA,TFQ DEC BOB,6860.0,108.0217391,5.279595652173913,0.933591461821698
2020,7,FITA,TZC BOB,54018.0,108.0217391,5.279595652173913,1.0337768997664718
2020,7,RELAMINADO,TIRA REL,12739.0,108.0217391,5.279595652173913,1.3083979693246037
2020,8,CHAPA,CFF OL,2734.0,120.0714286,5.460633333333333,0.8607060231108724
2020,8,CHAPA,CFQ,20978.0,120.0714286,5.460633333333333,0.7724041424442725
2020,8,CHAPA,CFQ DEC OL,5949.0,120.0714286,5.460633333333333,0.8167550772498917
2020,8,CHAPA,CG DO LTQ,68683.0,120.0714286,5.460633333333333,0.7939001278664555
2020,8,FITA,TFF OL BOB,22250.0,120.0714286,5.460633333333333,1.1021451943639362
2020,8,FITA,TFQ DEC BOB,2307.0,120.0714286,5.460633333333333,0.8737322299736577
2020,8,FITA,TZC BOB,46452.0,120.0714286,5.460633333333333,1.0526264306842084
2020,8,RELAMINADO,TIRA REL,12295.0,120.0714286,5.460633333333333,1.3021681620115753
2020,9,BLANK,BKFF,987.0,123.0,5.398880952380952,1.035399752153224
2020,9,CHAPA,CFF OL,1883.0,123.0,5.398880952380952,1.0705922303122783
2020,9,CHAPA,CFQ,1697.0,123.0,5.398880952380952,0.9798326813757701
2020,9,CHAPA,CG DO LTQ,99837.0,123.0,5.398880952380952,0.8438676874549205
2020,9,FITA,TFF OL BOB,56130.0,123.0,5.398880952380952,1.0823032239467811
2020,9,FITA,TFQ DEC BOB,6311.0,123.0,5.398880952380952,0.9374824906401538
2020,9,FITA,TZC BOB,109784.0,123.0,5.398880952380952,1.052235839670326
2020,9,RELAMINADO,TIRA REL,5838.0,123.0,5.398880952380952,1.3172232188626507
2020,10,CHAPA,CFF OL,3200.0,119.25,5.625190476190476,1.1694881760617628
2020,10,CHAPA,CFQ,22011.0,119.25,5.625190476190476,0.954939228156233
2020,10,CHAPA,CG DO LTQ,59940.0,119.25,5.625190476190476,0.9286016328105908
2020,10,FITA,TFF OL BOB,38213.0,119.25,5.625190476190476,1.1691769814250665
2020,10,FITA,TFQ DEC BOB,9362.0,119.25,5.625190476190476,0.943097785033629
2020,10,FITA,TZC BOB,90753.0,119.25,5.625190476190476,1.1760898257913643
2020,10,RELAMINADO,TIRA REL,4912.0,119.25,5.625190476190476,1.4470621100661145
2020,11,CHAPA,CFF OL,1567.0,123.5238095,5.417235,1.487843890840992
2020,11,CHAPA,CFQ,1967.0,123.5238095,5.417235,1.2331013884389361
2020,11,CHAPA,CG DO LTQ,32787.0,123.5238095,5.417235,1.0702181921806846
2020,11,FITA,TFF OL BOB,54417.0,123.5238095,5.417235,1.3329917926761896
2020,11,FITA,TFQ DEC BOB,1836.0,123.5238095,5.417235,1.1020382169132408
2020,11,FITA,TZC BOB,55049.0,123.5238095,5.417235,1.2962014769111718
2020,11,RELAMINADO,TIRA REL,9440.0,123.5238095,5.417235,1.549496418156783
2020,12,BOBINA,BOBINA GR LTQ,8870.0,153.0652174,5.1449454545454545,1.2983616753601062
2020,12,CHAPA,CFF OL,1945.0,153.0652174,5.1449454545454545,1.5665860933237212
2020,12,CHAPA,CFQ,10562.0,153.0652174,5.1449454545454545,1.3158041497708757
2020,12,CHAPA,CG DO LTQ,20497.0,153.0652174,5.1449454545454545,1.2722079108836892
2020,12,FITA,FAE,501.0,153.0652174,5.1449454545454545,1.481065264407786
2020,12,FITA,TFF OL BOB,42667.0,153.0652174,5.1449454545454545,1.5853658468708802
2020,12,FITA,TFQ DEC BOB,8029.0,153.0652174,5.1449454545454545,1.3242779656862347
2020,12,FITA,TZC BOB,111145.0,153.0652174,5.1449454545454545,1.4791159956973907
2020,12,RELAMINADO,TIRA REL,4127.0,153.0652174,5.1449454545454545,1.6326703702133074
2021,1,BLANK,BKFF,3950.0,166.7380952,5.3556,1.7749285971575004
2021,1,BOBINA,BOBINA GR LTQ,40420.0,166.7380952,5.3556,1.294136887574042
2021,1,CHAPA,CFQ,12767.0,166.7380952,5.3556,1.3294232227040965
2021,1,CHAPA,CG DO LTQ,17903.0,166.7380952,5.3556,1.3236243250702129
2021,1,FITA,TFF OL BOB,21192.0,166.7380952,5.3556,1.7027757146190983
2021,1,FITA,TFQ DEC BOB,3502.0,166.7380952,5.3556,1.4078028201419552
2021,1,FITA,TZC BOB,52522.0,166.7380952,5.3556,1.757321137110414
2021,2,BOBINA,BOBINA ZC,12400.0,162.325,5.415894444444444,1.8316457423160843
2021,2,CHAPA,CFF OL,1279.0,162.325,5.415894444444444,1.8353385764739796
2021,2,CHAPA,CFQ,1098.0,162.325,5.415894444444444,1.5989971903686784
2021,2,CHAPA,CG DO LTQ,7952.0,162.325,5.415894444444444,1.5892514889555005
2021,2,CHAPA,CZC,2122.0,162.325,5.415894444444444,1.9018095913160957
2021,2,FITA,TFF OL BOB,34270.0,162.325,5.415894444444444,1.8085428459698794
2021,2,FITA,TFQ DEC BOB,4251.0,162.325,5.415894444444444,1.7241795773534516
2021,2,FITA,TZC BOB,103945.0,162.325,5.415894444444444,2.0176035408489694
2021,2,RELAMINADO,TIRA REL,4702.0,162.325,5.415894444444444,2.1049154700003387
2021,3,CHAPA,CFQ,4745.0,166.7391304,5.645547826086957,1.4658995666382746
2021,3,CHAPA,CG DO LTQ,14775.0,166.7391304,5.645547826086957,1.5135497670941371
2021,3,CHAPA,CZC,1985.0,166.7391304,5.645547826086957,1.9572945514587872
2021,3,FITA,TFF OL BOB,28334.0,166.7391304,5.645547826086957,2.113411776765808
2021,3,FITA,TFQ DEC BOB,5606.0,166.7391304,5.645547826086957,1.4079314641473322
2021,3,FITA,TZC BOB,136031.0,166.7391304,5.645547826086957,1.9174272268463521
2021,3,RELAMINADO,TIRA REL,2971.0,166.7391304,5.645547826086957,2.39361564935702
2021,4,CHAPA,CFF OL,1355.0,178.25,5.561535,2.1936389863589816
2021,4,CHAPA,CFQ,5468.0,178.25,5.561535,1.6207327450685018
2021,4,CHAPA,CG DO LTQ,14941.0,178.25,5.561535,1.6476348027266132
2021,4,CHAPA,CZC,2985.0,178.25,5.561535,2.186446727387313
2021,4,FITA,TFF OL BOB,31401.0,178.25,5.561535,2.170409588618354
2021,4,FITA,TFQ DEC BOB,6565.0,178.25,5.561535,1.869151978869088
2021,4,FITA,TZC BOB,90303.0,178.25,5.561535,2.2236290926459694
2021,4,RELAMINADO,TIRA REL,2849.0,178.25,5.561535,2.4795312804828162
2021,5,BLANK,BKFF,979.0,202.8571429,5.290742857142857,2.5516265606774096
2021,5,CHAPA,CFQ,7107.0,202.8571429,5.290742857142857,1.748506924339395
2021,5,CHAPA,CG DO LTQ,22495.0,202.8571429,5.290742857142857,1.87414134060676
2021,5,FITA,TFF OL BOB,26646.0,202.8571429,5.290742857142857,2.4618703738009393
2021,5,FITA,TFQ DEC BOB,7298.0,202.8571429,5.290742857142857,2.1467808075409893
2021,5,FITA,TZC BOB,131358.0,202.8571429,5.290742857142857,2.448507398097764
2021,5,RELAMINADO,TIRA REL,5767.0,202.8571429,5.290742857142857,2.806846899509112
2021,6,CHAPA,CFF OL,1484.0,215.8157895,5.03705,2.942198310519054
2021,6,CHAPA,CFQ,10902.0,215.8157895,5.03705,2.024355060099872
2021,6,CHAPA,CG DO LTQ,18198.0,215.8157895,5.03705,2.044847678700827
2021,6,FITA,TFF OL BOB,2010.0,215.8157895,5.03705,2.4238107069401806
2021,6,FITA,TZC BOB,56011.0,215.8157895,5.03705,2.720582799925708
2021,6,RELAMINADO,TIRA REL,1872.0,215.8157895,5.03705,3.011683425814713
2021,7,CHAPA,CFQ,39945.0,214.3409091,5.156027272727273,2.090668076320183
2021,7,CHAPA,CG DO LCG,3655.0,214.3409091,5.156027272727273,2.176586959310257
2021,7,CHAPA,CG DO LTQ,20843.0,214.3409091,5.156027272727273,2.0661486972961347
2021,7,FITA,TFF OL BOB,17118.0,214.3409091,5.156027272727273,2.7956124433010046
2021,7,FITA,TFQ DEC BOB,3240.0,214.3409091,5.156027272727273,2.4514998333812326
2021,7,FITA,TZC BOB,104673.0,214.3409091,5.156027272727273,2.7883334881501303
2021,7,RELAMINADO,TIRA REL,5514.0,214.3409091,5.156027272727273,3.29323316224789
2021,8,BOBINA,BOBINA GR LTQ,25425.0,162.0909091,5.251122727272727,1.6567885482498548
2021,8,CHAPA,CFQ,13902.0,162.0909091,5.251122727272727,2.100886738257692
2021,8,CHAPA,CFQ DEC OL,14732.0,162.0909091,5.251122727272727,1.9957636765124689
2021,8,CHAPA,CG DO LCG,4192.0,162.0909091,5.251122727272727,2.1328772115400434
2021,8,CHAPA,CG DO LTQ,13117.0,162.0909091,5.251122727272727,2.041377594508097
2021,8,FITA,TFF OL BOB,9977.0,162.0909091,5.251122727272727,2.9153698006547715
2021,8,FITA,TFQ DEC BOB,809.0,162.0909091,5.251122727272727,2.4071042815951915
2021,8,FITA,TZC BOB,73440.0,162.0909091,5.251122727272727,2.7046004184454437
2021,8,RELAMINADO,TIRA REL,4206.0,162.0909091,5.251122727272727,3.2335942010669583
2021,9,BOBINA,BOBINA GR LTQ,19725.0,113.71875,5.2790904761904764,1.5911831854152365
2021,9,CHAPA,CFF OL,16022.0,113.71875,5.2790904761904764,2.211551772515294
2021,9,CHAPA,CFQ,33952.0,113.71875,5.2790904761904764,1.9591407821173537
2021,9,CHAPA,CG DO LCG,3542.0,113.71875,5.2790904761904764,2.0599203552012373
2021,9,CHAPA,CG DO LTQ,17403.0,113.71875,5.2790904761904764,1.9338903871664113
2021,9,FITA,TFF OL BOB,23373.0,113.71875,5.2790904761904764,2.5886461377362204
2021,9,FITA,TZC BOB,65283.0,113.71875,5.2790904761904764,2.571359788888756
2021,10,BLANK,BKFF,933.0,114.4761905,5.539375,2.328782579262101
2021,10,BOBINA,BOBINA GR LTQ,51110.0,114.4761905,5.539375,1.5164165632404378
2021,10,CHAPA,CFF OL,23340.0,114.4761905,5.539375,1.6969423445785852
2021,10,CHAPA,CFQ,4603.0,114.4761905,5.539375,1.8269209071420511
2021,10,CHAPA,CG DO LCG,4286.0,114.4761905,5.539375,1.9406521493850841
2021,10,FITA,TFF OL BOB,18236.0,114.4761905,5.539375,2.4708075452470832
2021,10,FITA,TZC BOB,70640.0,114.4761905,5.539375,2.3955612226839436
2021,11,BOBINA,BOBINA ZC,8315.0,90.13157895,5.55626,2.4566884918992273
2021,11,CHAPA,CFF OL,890.0,90.13157895,5.55626,1.8339674529269692
2021,11,CHAPA,CFQ DEC OL,5483.0,90.13157895,5.55626,1.6251939254102579
2021,11,CHAPA,CG DO LCG,5769.0,90.13157895,5.55626,1.7457786352690479
2021,11,CHAPA,CG DO LTQ,10065.0,90.13157895,5.55626,1.634619615478659
2021,11,CHAPA,CZC,2000.0,90.13157895,5.55626,1.8987592373287068
2021,11,FITA,TFQ DEC BOB,8035.0,90.13157895,5.55626,1.796423115851337
2021,11,FITA,TZC BOB,84857.0,90.13157895,5.55626,2.16383615976776
2021,12,CHAPA,CFQ,3062.0,110.4565217,5.650604347826087,1.6565513043244429
2021,12,CHAPA,CG DO LCG,4710.0,110.4565217,5.650604347826087,1.7166305412503011
2021,12,CHAPA,CG DO LTQ,7608.0,110.4565217,5.650604347826087,1.6387899798809211
2021,12,CHAPA,CZC,5882.0,110.4565217,5.650604347826087,1.7279682566437493
2021,12,FITA,TFF OL BOB,10591.0,110.4565217,5.650604347826087,2.194013733329557
2021,12,FITA,TZC BOB,80139.0,110.4565217,5.650604347826087,2.019234753873535
2022,1,CHAPA,CFQ,7936.0,133.0454545,5.533504761904761,1.519742255570007
2022,1,CHAPA,CG DO LCG,7625.0,133.0454545,5.533504761904761,1.7366931833437176
2022,1,CHAPA,CG DO LTQ,2201.0,133.0454545,5.533504761904761,1.7403075291987515
2022,1,FITA,TFF OL BOB,14351.0,133.0454545,5.533504761904761,2.3394616032391697
2022,1,FITA,TFQ DEC BOB,8511.0,133.0454545,5.533504761904761,1.7842491586968023
2022,1,FITA,TZC BOB,44993.0,133.0454545,5.533504761904761,2.0374552303845754
2022,2,BLANK,BKFF,391.0,139.7,5.159921428571429,1.5310310649802255
2022,2,CHAPA,CFF OL,852.0,139.7,5.159921428571429,1.908943796209521
2022,2,CHAPA,CFQ,435.0,139.7,5.159921428571429,1.6085516252323888
2022,2,CHAPA,CFQ PISO,1615.0,139.7,5.159921428571429,1.8023530258627969
2022,2,CHAPA,CG DO LCG,2330.0,139.7,5.159921428571429,1.7505706224394204
2022,2,CHAPA,CG DO LTQ,5197.0,139.7,5.159921428571429,1.5347027382351937
2022,2,CHAPA,CZC,1374.0,139.7,5.159921428571429,1.8992537261780011
2022,2,FITA,TFF OL BOB,17924.0,139.7,5.159921428571429,2.490361946092646
2022,2,FITA,TFQ DEC BOB,7213.0,139.7,5.159921428571429,1.7897638609847464
2022,2,FITA,TZC BOB,47194.0,139.7,5.159921428571429,2.1448538217989563
2022,3,BOBINA,BOBINA ZC,12270.0,147.3478261,4.967781818181819,2.0632951234866117
2022,3,CHAPA,CFQ,21439.0,147.3478261,4.967781818181819,1.6356500335915152
2022,3,CHAPA,CG DO LCG,4845.0,147.3478261,4.967781818181819,1.878351089401922
2022,3,CHAPA,CG DO LTQ,18376.0,147.3478261,4.967781818181819,1.6320787772729224
2022,3,FITA,TFF OL BOB,25906.0,147.3478261,4.967781818181819,2.368386863289293
2022,3,FITA,TFQ DEC BOB,5614.0,147.3478261,4.967781818181819,1.8830653881828976
2022,3,FITA,TZC BOB,71633.0,147.3478261,4.967781818181819,2.116344674009058
2022,4,CHAPA,CFQ,102318.0,146.6666667,4.757415789473685,1.8077856727983044
2022,4,CHAPA,CG DO LCG,13459.0,146.6666667,4.757415789473685,2.0404252598686394
2022,4,CHAPA,CG DO LTQ,15063.0,146.6666667,4.757415789473685,1.8367358036055557
2022,4,FITA,TFF OL BOB,29292.0,146.6666667,4.757415789473685,2.3994942676945126
2022,4,FITA,TFQ DEC BOB,2016.0,146.6666667,4.757415789473685,2.023266676549667
2022,4,FITA,TZC BOB,84724.0,146.6666667,4.757415789473685,2.5142395865351284
2022,5,CHAPA,CFQ,6920.0,131.0909091,4.9544500000000005,1.8439089935905693
2022,5,CHAPA,CG DO LTQ,17504.0,131.0909091,4.9544500000000005,1.9093544567610565
2022,5,FITA,TFF OL BOB,17786.0,131.0909091,4.9544500000000005,2.590483710062063
2022,5,FITA,TFQ DEC BOB,6209.0,131.0909091,4.9544500000000005,2.029032074402672
2022,5,FITA,TZC BOB,52377.0,131.0909091,4.9544500000000005,2.566012646858835
2022,6,BOBINA,BOBINA GALVALUME,23205.0,131.0454545,5.048609523809524,2.281816398291656
2022,6,CHAPA,CFF OL,2650.0,131.0454545,5.048609523809524,1.9866542385844403
2022,6,CHAPA,CG DO LCG,1484.0,131.0454545,5.048609523809524,2.1491065904049016
2022,6,CHAPA,CG DO LTQ,14034.0,131.0454545,5.048609523809524,1.9767401373761908
2022,6,FITA,TFF OL BOB,31185.0,131.0454545,5.048609523809524,2.257588575084765
2022,6,FITA,TFQ DEC BOB,1653.0,131.0454545,5.048609523809524,2.315456682773175
2022,6,FITA,TZC BOB,79621.0,131.0454545,5.048609523809524,2.470124641797429
2022,7,CHAPA,CG DO LTQ,8875.0,109.047619,5.36747619047619,1.7959041333355494
2022,7,FITA,TFF OL BOB,27256.0,109.047619,5.36747619047619,2.2301725527403855
2022,7,FITA,TFQ DEC BOB,2957.0,109.047619,5.36747619047619,1.7952085081780058
2022,7,FITA,TZC BOB,84233.0,109.047619,5.36747619047619,2.213712865172395
2022,8,CHAPA,CG DO LCG,6476.0,109.0652174,5.142695652173913,2.0495088010009974
2022,8,CHAPA,CG DO LTQ,9568.0,109.0652174,5.142695652173913,1.7260524636039296
2022,8,FITA,TFF OL BOB,21938.0,109.0652174,5.142695652173913,2.4221258869165094
2022,8,FITA,TFQ DEC BOB,8141.0,109.0652174,5.142695652173913,1.8636966225720515
2022,8,FITA,TZC BOB,83985.0,109.0652174,5.142695652173913,2.224362088458112
2022,9,BOBINA,BOBINA ZC,4030.0,100.8409091,5.236357142857143,2.40434325935424
2022,9,CHAPA,CG DO LCG,3447.0,100.8409091,5.236357142857143,1.893236802845606
2022,9,CHAPA,CG DO LTQ,15662.0,100.8409091,5.236357142857143,1.5439366105772006
2022,9,FITA,TFF OL BOB,20575.0,100.8409091,5.236357142857143,1.9604019517776479
2022,9,FITA,TFQ DEC BOB,9652.0,100.8409091,5.236357142857143,1.5700935659336652
2022,9,FITA,TZC BOB,94092.0,100.8409091,5.236357142857143,2.1053425196930324
2022,10,CHAPA,CFQ,34632.0,94.61904762,5.249695,1.3003286531558174
2022,10,CHAPA,CG DO LCG,2570.0,94.61904762,5.249695,1.9220164219064155
2022,10,CHAPA,CG DO LTQ,19828.0,94.61904762,5.249695,1.466516987234416
2022,10,FITA,TFF OL BOB,30837.0,94.61904762,5.249695,2.044187895306652
2022,10,FITA,TFQ DEC BOB,945.0,94.61904762,5.249695,1.5048493293419904
2022,10,FITA,TZC BOB,85339.0,94.61904762,5.249695,1.9935547115553967
2022,11,BOBINA,BOBINA ZC,6475.0,94.56818182,5.274055,2.2487440878034075
2022,11,CHAPA,CG DO LTQ,14522.0,94.56818182,5.274055,1.458983324549162
2022,11,FITA,TFF OL BOB,26225.0,94.56818182,5.274055,1.925331801633082
2022,11,FITA,TFQ DEC BOB,4949.0,94.56818182,5.274055,1.497898675686924
2022,11,FITA,TZC BOB,43078.0,94.56818182,5.274055,2.0243370205295457
2022,12,CHAPA,CFF OL,167.0,111.4090909,5.241831818181819,1.3735656254796422
2022,12,CHAPA,CFQ,68814.0,111.4090909,5.241831818181819,1.2758870143778795
2022,12,CHAPA,CG DO LCG,2132.0,111.4090909,5.241831818181819,1.9248996057068875
2022,12,CHAPA,CG DO LTQ,25588.0,111.4090909,5.241831818181819,1.3486012616954655
2022,12,FITA,TFF OL BOB,20386.0,111.4090909,5.241831818181819,1.6039092883397832
2022,12,FITA,TZC BOB,73693.0,111.4090909,5.241831818181819,1.840652069684785
2023,1,CHAPA,CFQ,11469.0,122.4318182,5.200081818181818,1.3029641329804253
2023,1,CHAPA,CG DO LCG,3249.0,122.4318182,5.200081818181818,1.9403540853378185
2023,1,FITA,TFF OL BOB,18234.0,122.4318182,5.200081818181818,1.8471523430847303
2023,1,FITA,TFQ DEC BOB,2188.0,122.4318182,5.200081818181818,1.5057455389687924
2023,1,FITA,TZC BOB,62637.0,122.4318182,5.200081818181818,1.8503302832291877
2023,2,CHAPA,CFQ,695.0,127.075,5.171088888888889,1.2279812117800248
2023,2,CHAPA,CG DO LCG,3455.0,127.075,5.171088888888889,1.95123313808826
2023,2,CHAPA,CG DO LTQ,3902.0,127.075,5.171088888888889,1.4045543408821655
2023,2,FITA,TFF OL BOB,29534.0,127.075,5.171088888888889,1.9841521614181679
2023,2,FITA,TFQ DEC BOB,3575.0,127.075,5.171088888888889,1.5207152719905246
2023,2,FITA,TZC BOB,32646.0,127.075,5.171088888888889,2.026151139688619
2023,3,BOBINA,BOBINA FQ,23440.0,127.9782609,5.210860869565217,1.2454755869429903
2023,3,BOBINA,BOBINA GALVALUME,63175.0,127.9782609,5.210860869565217,1.6887804568718514
2023,3,CHAPA,CFQ,9066.0,127.9782609,5.210860869565217,1.3992303298128048
2023,3,CHAPA,CG DO LCG,1285.0,127.9782609,5.210860869565217,1.9363403192996567
2023,3,CHAPA,CG DO LTQ,7361.0,127.9782609,5.210860869565217,1.2205276938301108
2023,3,FITA,TFF OL BOB,25474.0,127.9782609,5.210860869565217,2.009425166222419
2023,3,FITA,TFQ DEC BOB,4314.0,127.9782609,5.210860869565217,1.5760571906007221
2023,3,FITA,TZC BOB,77975.0,127.9782609,5.210860869565217,1.9241579801238349
2023,4,BOBINA,BOBINA FQ,24395.0,117.125,5.019133333333333,1.293051921314437
2023,4,BOBINA,BOBINA GALVALUME,47900.0,117.125,5.019133333333333,1.8907908783737604
2023,4,CHAPA,CG DO LCG,2410.0,117.125,5.019133333333333,1.8827951704809596
2023,4,FITA,TFF OL BOB,40845.0,117.125,5.019133333333333,1.9096024179252737
2023,4,FITA,TFQ DEC BOB,12252.0,117.125,5.019133333333333,1.636780985675618
2023,4,FITA,TZC BOB,99069.0,117.125,5.019133333333333,1.9556423109059409
2023,5,BOBINA,BOBINA GALVALUME,23975.0,104.5217391,4.982240909090909,1.9268437988382372
