Date,Inv,Est,Order,Client,Descrip,Esp,Larg,Comp,Piece_price,KG_price,Quantity,Total
01-06-2017,0205725,11,245828-10,ROAL,"CHAPA ZC 2,70 NBR7008 ZC CR NO RV Z275","2,7000","1.200,0000","3.000,0000","0,00","3,75","1.424,00","5.607,00"
01-06-2017,0205725,11,245628-20,ROAL,"CHAPA ZC 1,95 NBR7008 ZC CR MI RV Z275","1,9500","1.200,0000","3.000,0000","0,00","3,90","3.032,00","12.416,04"
01-06-2017,0205725,11,245628-30,ROAL,"CHAPA ZC 1,95 NBR7008 ZC CR MI RV Z275","1,9500","1.200,0000","3.000,0000","0,00","3,90","514,00","2.104,83"
01-08-2017,0209242,11,247330-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,75","1.123,00","5.600,96"
01-08-2017,0209243,11,248488-10,CIRNA,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","287,0000","0,0000","0,00","3,81","3.758,00","15.033,88"
01-08-2017,0209237,11,245101-10,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.000,0000","2.600,0000","0,00","3,00","2.794,00","8.801,10"
01-08-2017,0209237,11,245527-10,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.000,0000","2.600,0000","0,00","3,00","6.207,00","19.552,05"
01-08-2017,0209239,11,247153-70,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.200,0000","2.000,0000","0,00","3,14","1.695,00","5.322,30"
01-09-2017,0211276,11,246577-10,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","290,0000","0,0000","0,00","4,03","2.503,00","10.591,44"
01-09-2017,0211305,11,249608-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,75","1.498,00","7.471,28"
01-09-2017,0211305,11,249611-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,75","1.536,00","7.660,80"
01-09-2017,0211305,11,250508-30,VECTOR,"CHAPA FF 1,90 NBR6658 OL","1,9000","1.200,0000","3.000,0000","0,00","3,63","1.036,00","3.948,71"
01-09-2017,0211305,11,250508-40,VECTOR,"CHAPA FF 1,50 NBR6658 OL","1,5000","1.000,0000","3.000,0000","0,00","3,63","974,00","3.712,40"
01-09-2017,0211305,11,250508-50,VECTOR,"CHAPA FF 1,20 NBR6658 OL","1,2000","1.200,0000","3.000,0000","0,00","3,63","1.095,00","4.173,59"
01-11-2017,0215089,11,253001-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","5,34","2.739,00","15.357,57"
01-11-2017,0215089,11,253002-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","5,34","3.668,00","20.566,48"
01-11-2017,0215089,11,253002-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","5,28","2.912,00","16.144,13"
01-12-2017,0216865,11,253595-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,84","1.553,00","6.261,70"
01-12-2017,0216865,11,254557-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,68","1.510,00","5.834,64"
01-12-2017,0216865,11,255047-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,68","1.460,00","5.641,44"
01-12-2017,0216866,11,252446-10,METMETALCIN,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","4,97","1.445,00","7.540,73"
01-12-2017,0216866,11,252990-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,99","2.231,00","16.374,42"
01-12-2017,0216866,11,249792-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,99","1.635,00","12.000,08"
01-12-2017,0216866,11,252990-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,99","939,00","6.891,79"
01-12-2017,0216866,11,249792-40,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,99","890,00","6.532,16"
02-01-2017,0197359,11,238219-10,RODARE,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","3,05","3.210,00","10.280,03"
02-01-2017,0197363,11,238473-10,RODARE,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.500,0000","3.000,0000","0,00","3,05","10.115,00","32.393,29"
02-01-2017,0197387,11,238219-10,RODARE,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","3,05","1.835,00","5.876,59"
02-01-2017,0197387,11,238256-20,RODARE,"CHAPA FF 1,50 SAE1006 OL","1,5000","1.000,0000","3.000,0000","0,00","3,78","2.016,00","8.001,50"
02-01-2017,0197386,11,238470-10,FLANTECH,"CHAPA FF 0,90 NBR5915 EEP OL","0,9000","1.000,0000","3.000,0000","0,00","4,30","429,00","1.844,70"
02-01-2017,0197384,11,237593-10,METAISWIZET,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","37,0000","0,0000","0,00","6,55","1.156,00","7.950,39"
02-01-2017,0197385,11,237410-70,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,25","1.502,00","6.702,68"
02-02-2017,0199028,11,239987-20,MOFERKO,"CHAPA FQ 2,00 NBR6658","2,0000","1.200,0000","3.000,0000","0,00","3,55","1.061,00","4.036,45"
02-02-2017,0199067,11,239585-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,48","2.691,00","12.658,46"
02-02-2017,0199067,11,239587-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","4,42","2.356,00","10.934,20"
02-02-2017,0199067,11,239592-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","4,42","2.363,00","10.966,68"
02-02-2017,0199069,11,233504-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,58","1.064,00","7.351,18"
02-02-2017,0199069,11,232408-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,58","1.623,00","11.213,31"
02-02-2017,0199070,11,238780-10,METMETALCIN,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","4,59","887,00","4.274,90"
02-06-2017,0205808,11,245109-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,75","2.829,00","14.109,64"
02-06-2017,0205808,11,245110-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,75","2.308,00","11.511,15"
02-06-2017,0205808,11,245111-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","4,69","2.131,00","10.494,11"
02-08-2017,0209302,11,248488-10,CIRNA,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","287,0000","0,0000","0,00","3,81","1.860,00","7.440,93"
02-08-2017,0209300,11,248394-10,LOHR,"TIRA ZC BOB 0,95 NBR7008 ZC CR NO REV","0,9500","122,0000","0,0000","0,00","4,02","1.694,00","7.150,37"
02-10-2017,0213145,11,247792-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,91","1.712,00","12.421,42"
02-10-2017,0213145,11,247790-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,91","2.364,00","17.152,00"
02-10-2017,0213145,11,238780-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L290 BbOL","0,3500","260,0000","0,0000","0,00","6,91","1.141,00","8.278,53"
02-10-2017,0213145,11,247790-40,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,91","991,00","7.190,20"
02-10-2017,0213134,11,251838-20,MOFERKO,"CHAPA FQ 4,75 NBR6658","4,7500","1.200,0000","3.000,0000","0,00","3,47","1.493,00","5.681,47"
02-10-2017,0213134,11,251838-50,MOFERKO,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","3,47","1.457,00","5.544,48"
02-10-2017,0213150,11,250232-10,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","213,0000","0,0000","0,00","4,80","779,00","3.926,16"
02-10-2017,0213144,11,252243-10,FLANTECH,"CHAPA FF 0,75 NBR5915 EEP OL GR2","0,7500","1.000,0000","2.000,0000","0,00","4,70","2.233,00","10.495,10"
03-02-2017,0199108,11,233572-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","5,29","2.670,00","14.830,52"
03-03-2017,0200745,11,240692-10,METAISWIZET,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","37,0000","0,0000","0,00","7,20","1.042,00","7.877,52"
03-03-2017,0200744,11,238781-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","5,44","2.862,00","16.347,74"
03-03-2017,0200728,11,233506-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,58","516,00","3.565,04"
03-03-2017,0200728,11,238780-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,58","996,00","6.881,36"
03-03-2017,0200728,11,238780-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,58","890,00","6.149,01"
03-03-2017,0200728,11,234537-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,58","640,00","4.421,76"
03-03-2017,0200747,11,240445-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,88","2.989,00","15.315,64"
03-03-2017,0200747,11,240447-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","4,82","1.415,00","7.161,32"
03-03-2017,0200742,11,240440-10,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,69","3.058,00","11.848,22"
03-03-2017,0200742,11,240440-20,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.200,0000","3.000,0000","0,00","3,52","1.457,00","5.385,07"
03-05-2017,0203995,11,244321-10,RODARE,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","3,23","9.179,00","31.130,58"
03-05-2017,0203999,11,244153-10,MOFERKO,"CHAPA FQ 2,65 NBR6658","2,6500","1.200,0000","3.000,0000","0,00","3,52","1.281,00","4.832,05"
03-05-2017,0203999,11,244153-20,MOFERKO,"CHAPA FF 1,20 NBR6658 OL","1,2000","1.200,0000","3.000,0000","0,00","3,85","1.390,00","5.724,84"
03-05-2017,0203999,11,244153-30,MOFERKO,"CHAPA FF 1,50 NBR6658 OL","1,5000","1.200,0000","3.000,0000","0,00","3,85","2.011,00","8.282,52"
03-05-2017,0204001,11,243116-20,FLANTECH,"CHAPA FF 0,90 NBR5915 EEP OL","0,9000","1.200,0000","3.000,0000","0,00","4,35","3.630,00","15.790,50"
03-07-2017,0207381,11,246417-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,75","2.784,00","13.885,20"
03-08-2017,0209340,11,242161-10,METMETALCIN,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","4,40","489,00","2.259,18"
03-08-2017,0209340,11,245487-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,32","1.075,00","7.133,70"
03-08-2017,0209340,11,247333-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,32","1.074,00","7.127,06"
03-08-2017,0209340,11,245487-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,32","1.009,00","6.695,72"
03-08-2017,0209340,11,238780-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L290 BbOL","0,3500","260,0000","0,0000","0,00","6,32","1.166,00","7.737,58"
03-08-2017,0209395,11,247332-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,75","2.837,00","14.149,54"
03-08-2017,0209395,11,247980-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","4,69","1.665,00","8.199,29"
03-10-2017,0213227,11,249536-40,HIDROJET,"CHAPA GR LTQ 9,50 ASTM A 36","9,5000","1.200,0000","2.905,0000","0,00","3,46","13.484,00","48.987,37"
03-11-2017,0215128,11,252446-10,METMETALCIN,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","4,97","979,00","5.108,91"
03-11-2017,0215128,11,252467-10,METMETALCIN,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","4,97","547,00","2.854,52"
03-11-2017,0215128,11,253722-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,99","5.124,00","37.607,60"
03-11-2017,0215128,11,247792-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,99","730,00","5.357,84"
03-11-2017,0215128,11,249792-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,99","931,00","6.833,07"
03-11-2017,0215128,11,247792-40,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,99","980,00","7.192,71"
03-11-2017,0215129,11,253004-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","4,23","1.346,00","5.978,26"
03-11-2017,0215129,11,253004-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,84","1.529,00","6.164,93"
03-11-2017,0215129,11,253004-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,68","1.530,00","5.911,92"
03-11-2017,0215137,11,253699-10,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.000,0000","2.885,0000","0,00","3,63","4.198,00","16.000,68"
03-11-2017,0215137,11,253678-60,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.000,0000","2.600,0000","0,00","3,63","5.999,00","22.865,19"
03-11-2017,0215156,11,253001-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","5,28","1.530,00","8.482,32"
03-11-2017,0215157,11,247692-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","5,60","2.978,00","17.510,64"
03-11-2017,0215157,11,249737-20,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","5,60","1.654,00","9.725,52"
04-01-2017,0197489,11,237271-10,METAISWIZET,"TIRA FF BOB 0,75 NBR6658 OL","0,7500","46,5000","0,0000","0,00","3,80","1.456,00","5.809,44"
04-05-2017,0204046,11,240701-10,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.000,0000","2.600,0000","0,00","3,38","6.847,00","24.300,00"
04-05-2017,0204058,11,244155-20,MOFERKO,"CHAPA GR LTQ 8,00 NBR8300","8,0000","1.200,0000","3.000,0000","0,00","3,43","1.615,00","5.938,38"
04-05-2017,0204058,11,244155-30,MOFERKO,"CHAPA FQ 2,00 NBR6658","2,0000","1.200,0000","3.000,0000","0,00","3,55","1.514,00","5.757,77"
04-05-2017,0204058,11,244155-40,MOFERKO,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","3,43","1.448,00","5.324,32"
04-05-2017,0204058,11,244155-50,MOFERKO,"CHAPA FQ 4,75 NBR6658","4,7500","1.200,0000","3.000,0000","0,00","3,43","1.499,00","5.511,86"
04-05-2017,0204062,11,244349-10,FLANTECH,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,55","1.142,00","4.054,10"
04-05-2017,0204062,11,244349-20,FLANTECH,"CHAPA FQ 3,00 NBR6658","3,0000","1.000,0000","3.000,0000","0,00","3,45","913,00","3.149,85"
04-05-2017,0204062,11,244349-30,FLANTECH,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,40","1.116,00","3.794,40"
04-05-2017,0204062,11,244349-40,FLANTECH,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","3,40","1.159,00","3.940,60"
04-05-2017,0204063,11,243239-10,KIFIXINDUST,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","50,2000","0,0000","0,00","4,10","926,00","3.986,43"
04-07-2017,0207452,11,247153-40,FLANTECH,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.000,0000","0,00","3,14","933,00","2.929,62"
04-07-2017,0207441,11,246414-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,75","799,00","3.985,01"
04-07-2017,0207441,11,246415-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","4,69","784,00","3.860,81"
04-07-2017,0207441,11,246419-20,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","654,0000","297,0000","0,00","4,69","2.264,00","11.149,07"
04-07-2017,0207440,11,244482-10,FLANTECH,"TIRA ZC BOB < 4,75 SEGUNDA QUALIDADE M","4,7400","25,0000","0,0000","0,00","3,45","1.693,00","5.840,85"
04-08-2017,0209456,11,247307-10,RD,"TR REL 0,80 BOB NBR5007 G2L490 BbOL","0,8000","25,4000","0,0000","0,00","6,39","1.141,00","7.655,54"
04-08-2017,0209458,11,247312-10,FLANTECH,"TIRA ZC BOB < 4,75 SEGUNDA QUALIDADE M","4,7400","25,0000","0,0000","0,00","3,45","1.129,00","3.895,05"
04-08-2017,0209458,11,247944-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","4,00","393,00","1.572,00"
04-08-2017,0209458,11,247153-70,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.200,0000","2.000,0000","0,00","3,14","1.557,00","4.888,98"
04-09-2017,0211369,11,245527-10,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.000,0000","2.600,0000","0,00","3,46","2.972,00","10.797,28"
04-09-2017,0211369,11,250005-40,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.200,0000","2.890,0000","0,00","3,46","2.936,00","10.666,49"
04-09-2017,0211369,11,250005-50,HIDROJET,"CHAPA GR LTQ 12,50 SAE1010","12,5000","1.200,0000","2.700,0000","0,00","3,46","2.943,00","10.691,92"
04-10-2017,0213286,11,251663-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","239,0000","0,0000","0,00","4,33","1.627,00","7.044,91"
04-10-2017,0213285,11,251255-50,VECTOR,"CHAPA FF 1,20 NBR6658 OL","1,2000","1.200,0000","3.000,0000","0,00","3,98","1.306,00","5.457,77"
04-10-2017,0213284,11,251117-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","4,03","1.163,00","4.921,23"
04-10-2017,0213284,11,252164-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,50","3.114,00","11.443,95"
04-12-2017,0216989,11,253595-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,84","1.512,00","6.096,38"
04-12-2017,0216989,11,255047-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,68","1.458,00","5.633,71"
04-12-2017,0216990,11,252656-10,FLANTECH,"TIRA ZC BOB < 4,75 SEGUNDA QUALIDADE M","4,7400","25,0000","0,0000","0,00","3,88","1.503,00","5.831,64"
05-01-2017,0197540,11,233504-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,58","1.051,00","7.261,36"
05-01-2017,0197540,11,232407-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,58","1.961,00","13.548,55"
05-01-2017,0197540,11,232399-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,58","2.714,00","18.751,03"
05-01-2017,0197540,11,237410-70,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,59","1.481,00","7.137,68"
05-04-2017,0202671,11,233506-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,58","520,00","3.592,68"
05-04-2017,0202671,11,238780-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,58","1.160,00","8.014,44"
05-04-2017,0202671,11,238780-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,58","1.740,00","12.021,66"
05-05-2017,0204132,11,242161-10,METMETALCIN,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","4,59","973,00","4.689,37"
05-05-2017,0204132,11,233506-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,58","518,00","3.578,86"
05-05-2017,0204132,11,238780-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,58","1.760,00","12.159,84"
05-05-2017,0204132,11,238780-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,58","1.676,00","11.579,48"
05-07-2017,0207567,11,242161-10,METMETALCIN,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","4,40","952,00","4.398,24"
05-07-2017,0207567,11,245487-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,32","1.642,00","10.896,31"
05-07-2017,0207567,11,242159-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,32","927,00","6.151,57"
05-07-2017,0207567,11,242161-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,32","1.767,00","11.725,81"
05-07-2017,0207567,11,233503-60,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L290 BbOL","0,3500","260,0000","0,0000","0,00","6,32","1.143,00","7.584,95"
05-07-2017,0207566,11,246937-10,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,33","1.499,00","5.241,25"
05-07-2017,0207566,11,246937-20,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,18","1.455,00","4.858,25"
05-09-2017,0211392,11,249704-10,VECTOR,"BLANK GA FF 0,60 NBR6658 OL","0,6000","311,0000","574,0000","0,00","4,75","941,00","4.693,24"
05-09-2017,0211391,11,241547-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","5,20","1.854,00","10.122,84"
05-10-2017,0213353,11,252164-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,50","2.941,00","10.808,18"
05-10-2017,0213354,11,252283-10,FLANTECH,"CHAPA FF 0,90 NBR5915 EEP OL GR2","0,9000","1.000,0000","1.900,0000","0,00","4,70","4.084,00","19.194,80"
05-10-2017,0213362,11,251545-20,HIDROJET,"CHAPA GR LTQ 12,50 SAE1010","12,5000","1.000,0000","2.700,0000","0,00","3,46","2.462,00","8.944,45"
05-10-2017,0213362,11,252155-40,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.000,0000","2.885,0000","0,00","3,46","6.022,00","21.877,93"
05-10-2017,0213364,11,251838-70,MOFERKO,"CHAPA GR LTQ 12,50 NBR8300","12,5000","1.500,0000","3.000,0000","0,00","3,47","1.817,00","6.755,12"
