Date,Inv,Est,Order,Client,Descrip,Thk,Wd,Length,Piece_price,KG_price,Quantity,Total
01-07-2019,0248679,11,282838-10,KEKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,32","1.158,00","5.252,69"
01-07-2019,0248679,11,282728-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,75","1.481,00","5.831,44"
01-07-2019,0248679,11,281133-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,59","2.772,00","10.449,05"
01-08-2019,0250501,11,284893-60,JOSECELSO,"CHAPA GR LTQ 6,30 CSN ARQ CIVIL 300","6,3000","1.200,0000","3.000,0000","0,00","3,52","1.864,00","6.889,34"
01-10-2019,0253961,11,287883-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","5,70","3.976,00","23.796,36"
01-10-2019,0253961,11,287886-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","140,5000","0,0000","0,00","4,55","4.660,00","22.263,15"
01-10-2019,0253961,11,287884-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","120,0000","0,0000","0,00","4,55","2.849,00","13.611,10"
01-11-2019,0256045,11,289335-10,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","66,0000","0,0000","0,00","4,62","1.150,00","5.578,65"
01-11-2019,0256045,11,287883-20,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","5,70","3.741,00","22.389,89"
01-11-2019,0256045,11,286193-30,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","5,40","6.180,00","35.040,60"
02-01-2019,0238507,11,271021-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","7,41","1.555,00","12.098,68"
02-01-2019,0238507,11,271021-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","7,41","1.596,00","12.417,68"
02-01-2019,0238507,11,271021-50,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L290 BbOL","0,3500","260,0000","0,0000","0,00","7,41","529,00","4.115,88"
02-01-2019,0238507,11,271021-60,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","213,0000","0,0000","0,00","5,81","1.328,00","8.101,46"
02-04-2019,0243660,11,278943-10,GUARANY,"CHAPA FF 1,50 NBR5915 EP OL","1,5000","1.200,0000","3.000,0000","0,00","4,15","1.252,00","5.455,59"
02-05-2019,0245359,11,279080-60,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","140,5000","0,0000","0,00","4,65","8.239,00","40.226,92"
02-05-2019,0245341,11,279694-10,CIRNA,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","287,0000","0,0000","0,00","4,75","2.392,00","11.930,10"
02-05-2019,0245343,11,279326-10,JOSECELSO,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","198,0000","0,0000","0,00","3,89","24.460,00","99.906,87"
02-05-2019,0245343,11,279325-60,JOSECELSO,"CHAPA ZC 1,95 NBR7008 ZC CR MI RV Z100","1,9500","1.200,0000","3.000,0000","0,00","4,63","5.920,00","28.780,08"
02-05-2019,0245343,11,279326-80,JOSECELSO,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","132,0000","0,0000","0,00","4,71","1.260,00","6.231,33"
02-05-2019,0245346,11,277873-10,KEKO,"CHAPA FF 1,90 SAE1006 OL","1,9000","1.200,0000","3.000,0000","0,00","3,95","1.511,00","6.266,87"
02-05-2019,0245346,11,275916-10,KEKO,"CHAPA FQ 4,25 NBR6656 LNE 38","4,2500","1.500,0000","3.000,0000","0,00","4,32","1.501,00","6.808,54"
02-05-2019,0245346,11,279672-30,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,75","2.564,00","10.095,75"
02-05-2019,0245346,11,279674-30,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,59","1.447,00","5.454,47"
02-05-2019,0245346,11,280497-30,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,59","2.930,00","11.044,64"
02-05-2019,0245346,11,279673-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,59","1.362,00","5.134,06"
02-09-2019,0252244,11,285700-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,50","2.243,00","12.336,50"
02-09-2019,0252245,11,283060-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","239,0000","0,0000","0,00","5,30","1.914,00","10.144,20"
02-09-2019,0252248,11,285389-20,LUPEME,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","35,0000","0,0000","0,00","4,80","1.052,00","5.302,08"
02-09-2019,0252249,11,285699-10,METAISWIZET,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","37,0000","0,0000","0,00","7,40","1.235,00","9.595,95"
02-09-2019,0252257,11,286194-10,KEKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","4,32","1.480,00","6.713,28"
02-09-2019,0252257,11,286267-20,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,59","2.816,00","10.614,91"
02-09-2019,0252257,11,283255-30,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,59","2.920,00","11.006,94"
02-09-2019,0252247,11,285392-30,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","63,0000","0,0000","0,00","4,62","1.325,00","6.427,58"
02-09-2019,0252247,11,285392-40,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","66,0000","0,0000","0,00","4,62","930,00","4.511,43"
02-09-2019,0252246,11,286193-10,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","5,40","4.553,00","25.815,51"
02-10-2019,0254062,11,287888-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,50","1.188,00","6.534,00"
02-10-2019,0254055,11,288434-20,ENGATCAR,"CHAPA FQ DEC 3,00 SEGUNDA QUALIDADE","3,0000","1.200,0000","3.000,0000","0,00","3,50","3.397,00","12.483,98"
02-12-2019,0257876,11,289305-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,50","2.911,00","16.010,50"
02-12-2019,0257877,11,291416-10,ALCAST,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","4,40","8.498,00","39.260,76"
03-04-2019,0243743,11,278912-30,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","2.000,0000","0,00","3,57","1.359,00","5.094,21"
03-04-2019,0243741,11,278034-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","2.000,0000","0,00","3,95","1.304,00","5.408,34"
03-04-2019,0243741,11,275915-10,KEKO,"CHAPA FQ 4,25 NBR6656 LNE 38","4,2500","1.500,0000","3.000,0000","0,00","4,11","1.491,00","6.434,41"
03-04-2019,0243741,11,276714-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,42","870,00","3.124,17"
03-04-2019,0243741,11,276735-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,42","4.377,00","15.717,81"
03-04-2019,0243744,11,277133-30,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,57","1.348,00","5.052,98"
03-05-2019,0245439,11,279305-10,KEKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,32","1.397,00","6.336,79"
03-05-2019,0245439,11,280497-30,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,59","4.403,00","16.597,11"
03-05-2019,0245389,11,277679-10,MOFERKO,"CHAPA GR LTQ 9,50 NBR8300","9,5000","1.500,0000","3.000,0000","0,00","3,75","1.692,00","6.788,18"
03-05-2019,0245389,11,278945-30,MOFERKO,"CHAPA GR LTQ 8,00 NBR8300","8,0000","1.200,0000","3.000,0000","0,00","3,75","2.087,00","8.372,89"
03-05-2019,0245389,11,278670-40,MOFERKO,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","3,75","2.370,00","9.508,26"
03-05-2019,0245389,11,278670-70,MOFERKO,"CHAPA GR LTQ 12,50 NBR8300","12,5000","1.200,0000","3.000,0000","0,00","3,85","1.452,00","5.977,80"
03-05-2019,0245389,11,278670-90,MOFERKO,"CHAPA FQ 3,00 NBR6658","3,0000","1.200,0000","3.000,0000","0,00","3,80","1.889,00","7.677,69"
03-05-2019,0245428,11,280402-10,CIKLO,"CHAPA FQ 3,75 SAE1010","3,7500","1.500,0000","6.143,0000","0,00","3,90","3.889,00","15.925,46"
03-05-2019,0245431,11,278060-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,75","1.680,00","9.660,00"
03-06-2019,0247200,11,270882-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,30","878,00","5.807,97"
03-06-2019,0247200,11,271381-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,30","1.722,00","11.391,03"
03-06-2019,0247196,11,281998-10,MULTTECNICA,"CHAPA ZC MINIM/PP 1,25 FV BRCO/BRCO RA","1,2500","1.200,0000","2.220,0000","0,00","5,77","4.433,00","26.857,33"
03-07-2019,0248773,11,281609-10,KEKO,"CHAPA FQ 4,25 NBR6656 LNE 38","4,2500","1.500,0000","3.000,0000","0,00","4,32","3.015,00","13.676,04"
03-07-2019,0248773,11,283255-20,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,59","1.524,00","5.744,72"
03-07-2019,0248773,11,283255-30,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,59","4.372,00","16.480,25"
03-07-2019,0248815,11,276555-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","7,41","1.069,00","8.317,35"
03-07-2019,0248815,11,276555-50,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","275,0000","0,0000","0,00","7,41","1.878,00","14.611,78"
03-07-2019,0248814,11,282464-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,50","3.322,00","18.271,00"
03-07-2019,0248813,11,283026-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","4,38","4.555,00","20.948,45"
03-07-2019,0248813,11,283026-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","48,0000","0,0000","0,00","4,38","475,00","2.184,53"
03-07-2019,0248774,11,283062-30,KEKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,32","2.803,00","12.714,41"
03-09-2019,0252367,11,286099-10,FLANTECH,"CHAPA FQ DEC 4,25 SAE1006 OL","4,2500","1.200,0000","2.310,0000","0,00","3,97","1.956,00","7.765,32"
03-09-2019,0252368,11,281777-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,30","1.605,00","10.617,08"
03-09-2019,0252368,11,281790-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","6,30","1.938,00","12.819,87"
03-10-2019,0254138,11,283939-30,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","4,38","9.526,00","43.810,07"
03-10-2019,0254138,11,283934-30,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","5,04","2.942,00","15.569,06"
03-10-2019,0254105,11,286193-20,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","5,40","8.092,00","45.881,64"
03-10-2019,0254105,11,283934-30,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","5,04","6.859,00","36.297,83"
03-12-2019,0257956,11,291416-10,ALCAST,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","4,40","1.918,00","8.861,16"
03-12-2019,0257955,11,289616-40,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,68","3.096,00","11.962,94"
04-01-2019,0238582,11,273777-10,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","63,0000","0,0000","0,00","4,62","1.087,00","5.273,04"
04-02-2019,0240306,11,272731-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","2.000,0000","0,00","4,31","1.499,00","6.783,72"
04-02-2019,0240306,11,275743-30,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,89","5.831,00","23.816,72"
04-02-2019,0240308,11,264377-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","354,0000","0,0000","0,00","6,30","2.386,00","15.783,39"
04-02-2019,0240307,11,274577-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","5,70","2.350,00","14.064,75"
04-03-2019,0241929,11,275420-10,KEKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,67","1.156,00","5.668,45"
04-03-2019,0241929,11,276736-30,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,89","4.376,00","17.873,77"
04-03-2019,0241903,11,277679-30,MOFERKO,"CHAPA GR LTQ 8,00 NBR8300","8,0000","1.200,0000","3.000,0000","0,00","3,75","1.624,00","6.516,87"
04-03-2019,0241903,11,277679-40,MOFERKO,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","3,75","2.850,00","11.436,58"
04-03-2019,0241903,11,277686-70,MOFERKO,"CHAPA FF 0,90 CSN OEM 60 OL","0,9000","1.000,0000","3.000,0000","0,00","4,05","1.327,00","5.743,04"
04-03-2019,0241903,11,277686-90,MOFERKO,"CHAPA FQ 3,00 NBR6658","3,0000","1.200,0000","3.000,0000","0,00","3,80","1.301,00","5.289,00"
04-03-2019,0241930,11,277258-10,MAQENGE,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","5,00","1.887,00","9.906,75"
04-04-2019,0243826,11,275915-10,KEKO,"CHAPA FQ 4,25 NBR6656 LNE 38","4,2500","1.500,0000","3.000,0000","0,00","4,11","3.010,00","12.989,66"
04-04-2019,0243826,11,277486-30,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,42","2.179,00","7.824,79"
04-04-2019,0243808,11,273337-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,75","1.269,00","7.296,75"
04-04-2019,0243807,11,272865-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","275,0000","0,0000","0,00","7,41","1.068,00","8.309,57"
04-04-2019,0243807,11,272623-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","7,41","991,00","7.710,48"
04-04-2019,0243807,11,272624-60,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","213,0000","0,0000","0,00","5,81","818,00","4.990,21"
04-04-2019,0243805,11,277599-10,AMMINDDE,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","54,0000","0,0000","0,00","5,81","558,00","3.404,08"
04-04-2019,0243835,11,278670-20,MOFERKO,"CHAPA FQ 4,75 NBR6658","4,7500","1.500,0000","3.000,0000","0,00","3,75","2.894,00","11.610,41"
04-06-2019,0247243,11,281193-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,40","3.700,00","19.980,00"
04-06-2019,0247243,11,277833-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","239,0000","0,0000","0,00","5,20","832,00","4.326,40"
04-06-2019,0247246,11,282247-10,KEKO,"CHAPA FF 1,90 SAE1006 OL","1,9000","1.200,0000","3.000,0000","0,00","3,95","1.410,00","5.847,98"
04-06-2019,0247246,11,281993-10,KEKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,32","1.405,00","6.373,08"
04-06-2019,0247246,11,281995-30,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,59","4.366,00","16.457,64"
04-06-2019,0247246,11,279245-60,KEKO,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","3,59","1.395,00","5.258,45"
04-07-2019,0248884,11,283026-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","4,38","4.605,00","21.178,40"
04-09-2019,0252444,11,281790-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","6,30","934,00","6.178,41"
04-09-2019,0252447,11,286267-20,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,59","4.177,00","15.745,20"
04-09-2019,0252443,11,283950-30,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","120,0000","0,0000","0,00","4,55","3.334,00","15.928,19"
04-09-2019,0252443,11,283950-40,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","140,5000","0,0000","0,00","4,55","5.025,00","24.006,94"
04-10-2019,0254236,11,287285-10,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,59","1.475,00","5.560,01"
04-10-2019,0254236,11,286402-10,KEKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","4,32","1.479,00","6.708,74"
04-10-2019,0254236,11,287285-40,KEKO,"CHAPA FQ 3,00 NBR6658","3,0000","1.200,0000","3.000,0000","0,00","3,64","2.240,00","8.561,28"
04-10-2019,0254214,11,287888-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,50","2.775,00","15.262,50"
04-11-2019,0256111,11,288216-30,METAISWIZET,"TR REL 0,30 BOB NBR5007 G4RL BbOL PANA","0,3000","78,0000","0,0000","0,00","7,40","1.337,00","10.388,49"
04-11-2019,0256111,11,288216-40,METAISWIZET,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","74,0000","0,0000","0,00","7,40","1.273,00","9.891,21"
04-11-2019,0256115,11,289129-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,50","1.753,00","9.641,50"
04-11-2019,0256115,11,289305-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,50","2.252,00","12.386,00"
04-11-2019,0256115,11,286598-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","5,50","1.936,00","10.648,00"
04-11-2019,0256112,11,290155-10,METCOSBI,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","57,5000","0,0000","0,00","4,80","1.846,00","9.303,84"
04-11-2019,0256112,11,289994-10,METCOSBI,"TIRA ZC BOB 1,55 NBR7008 ZC CR NO REV","1,5500","73,5000","0,0000","0,00","4,80","1.897,00","9.560,88"
04-12-2019,0258022,11,289305-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,50","2.706,00","14.883,00"
04-12-2019,0258023,11,292013-302,MS-ENGENH,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","132,0000","0,0000","0,00","4,80","4.261,00","21.475,44"
05-02-2019,0240358,11,271862-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","7,41","1.749,00","13.608,09"
05-02-2019,0240358,11,271862-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","7,41","2.375,00","18.478,69"
05-02-2019,0240358,11,272625-60,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","213,0000","0,0000","0,00","5,81","966,00","5.893,08"
05-02-2019,0240368,11,273336-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,75","2.694,00","15.490,50"
05-02-2019,0240367,11,272731-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","2.000,0000","0,00","4,31","1.495,00","6.765,62"
05-02-2019,0240367,11,275706-10,KEKO,"CHAPA FQ 3,00 ASTM A 36","3,0000","1.200,0000","3.000,0000","0,00","3,96","1.587,00","6.598,75"
05-02-2019,0240367,11,275420-20,KEKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","4,67","2.007,00","9.841,32"
05-02-2019,0240367,11,275340-30,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","4,06","1.294,00","5.516,32"
05-02-2019,0240367,11,275614-30,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","2.000,0000","0,00","4,06","1.313,00","5.597,32"
05-02-2019,0240367,11,275339-50,KEKO,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","3,89","1.550,00","6.330,98"
05-03-2019,0241967,11,274836-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","5,70","3.620,00","21.665,70"
05-03-2019,0241971,11,277131-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","2.000,0000","0,00","4,31","1.497,00","6.774,67"
05-03-2019,0241971,11,275342-10,KEKO,"CHAPA FF 1,90 SAE1006 OL","1,9000","1.200,0000","3.000,0000","0,00","4,31","1.118,00","5.059,51"
05-03-2019,0241970,11,273337-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,75","1.433,00","8.239,75"
05-03-2019,0241970,11,275421-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","239,0000","0,0000","0,00","5,55","1.704,00","9.457,20"
