Date,Inv,Est,Order,Client,Descrip,Esp,Larg,Comp,Piece_price,KG_price,Quantity,Total
01-11-2022,0316073,11,340062-40,METALMATRIX,"TIRA FF BOB 1,50 SAE1008 OL SMODIH","1,5000","140,5000","0,0000","0,00","8,16","3.943,00","33.220,56"
01-12-2022,0317731,11,346233-10,ACOPLANO,"CHAPA FQ 4,25 CSN GR A36 - 2022","4,2500","1.500,0000","3.520,0000","0,00","6,67","1.997,00","13.752,89"
01-12-2022,0317731,11,346359-10,ACOPLANO,"CHAPA FQ 3,00 SAE1010 - 2022","3,0000","1.500,0000","6.000,0000","0,00","6,79","3.226,00","22.616,44"
01-12-2022,0317731,11,346233-20,ACOPLANO,"CHAPA FQ 4,25 CSN GR A36 - 2022","4,2500","1.500,0000","6.000,0000","0,00","6,67","4.613,00","31.768,69"
01-12-2022,0317666,11,344989-90,METALMATRIX,"TIRA ZC BOB 0,95 NBR7008 ZC CR NO REV","0,9500","63,0000","0,0000","0,00","9,05","446,00","4.167,48"
01-12-2022,0317666,11,344989-100,METALMATRIX,"TIRA ZC BOB 0,95 NBR7008 ZC CR NO REV","0,9500","63,0000","0,0000","0,00","9,05","359,00","3.354,54"
01-12-2022,0317744,11,346036-10,CAMERA,"CHAPA FQ 1,50 SAE1008 - 2022","1,5000","1.200,0000","3.000,0000","0,00","7,20","622,00","4.623,95"
01-12-2022,0317744,11,346036-50,CAMERA,"CHAPA FQ 3,00 SAE1010 - 2022","3,0000","1.500,0000","3.000,0000","0,00","6,86","1.075,00","7.614,17"
01-12-2022,0317744,11,346036-150,CAMERA,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","6,76","454,00","3.168,78"
01-12-2022,0317744,11,346036-170,CAMERA,"CHAPA GR LTQ 8,00 ASTM A 36 - 2022","8,0000","1.500,0000","3.000,0000","0,00","6,76","592,00","4.131,98"
01-12-2022,0317743,11,341318-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","13,57","732,00","10.256,07"
01-12-2022,0317665,11,340058-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","9,05","1.902,00","17.772,53"
01-12-2022,0317665,11,340062-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","9,05","6.107,00","57.064,57"
01-12-2022,0317665,11,340062-30,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","87,0000","0,0000","0,00","9,05","5.148,00","48.103,56"
02-02-2022,0300949,11,9999-99,NO CLIENT,"F L A N T E C H DEBITO DIRETO 0,00","9,9999","9.999,9999","9.999,9999","0,00","0,00","1.103,90","0.000,00"
02-02-2022,0300948,11,9999-99,NO CLIENT,"F L A N T E C H DEBITO DIRETO 0,00","9,9999","9.999,9999","9.999,9999","0,00","0,00","2.109,03","0.000,00"
02-03-2022,0302486,11,332258-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","11,62","2.571,00","30.995,33"
02-03-2022,0302486,11,328739-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","11,32","1.921,00","22.561,18"
02-05-2022,0306039,11,335418-10,MOFERKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","9,98","1.471,00","15.157,70"
02-05-2022,0306039,11,335418-20,MOFERKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","9,98","1.469,00","15.137,09"
02-05-2022,0306039,11,335418-30,MOFERKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","9,98","1.471,00","15.157,70"
02-06-2022,0307896,11,335155-40,FLANTECH,"CHAPA GR LTQ 8,00 CSN GR A36 - 2022","8,0000","1.200,0000","3.000,0000","0,00","8,48","2.326,00","20.365,53"
02-08-2022,0310991,11,338106-10,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.200,0000","3.000,0000","0,00","9,01","3.742,00","34.811,17"
02-08-2022,0310991,11,339209-20,FLANTECH,"TIRA ZC BOB 1,25 ASTM A 653 CSB Z275 C","1,2500","23,5000","0,0000","0,00","13,07","3.379,00","45.598,84"
02-08-2022,0310990,11,338979-20,LUPEME,"TIRA FQ DEC BOB 4,75 SAE1006 OL - 2022","4,7500","35,0000","0,0000","0,00","9,25","1.309,00","12.501,77"
02-08-2022,0310987,11,338107-10,KIFIXINDUST,"TIRA FQ DEC BOB 2,00 NBR6658 OL","2,0000","30,0000","0,0000","0,00","10,40","2.008,00","21.561,90"
02-12-2022,0317807,11,345146-110,MOFERKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","7,64","4.656,00","36.727,92"
03-02-2022,0301061,11,330671-10,LUPEME,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","35,0000","0,0000","0,00","9,60","956,00","9.636,48"
03-02-2022,0301061,11,330671-20,LUPEME,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","28,0000","0,0000","0,00","9,60","1.020,00","10.281,60"
03-05-2022,0306112,11,335156-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","12,74","1.405,00","18.481,44"
03-05-2022,0306112,11,335414-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","13,07","4.094,00","55.247,61"
03-06-2022,0307974,11,335806-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","145,8000","0,0000","0,00","12,74","1.426,00","18.757,68"
03-06-2022,0307974,11,336231-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","13,07","1.394,00","18.811,72"
03-11-2022,0316150,11,345144-10,MOFERKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","7,64","1.622,00","12.794,82"
04-01-2022,0299305,11,328008-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","11,62","5.632,00","65.443,84"
04-02-2022,0301131,11,331283-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","13,80","2.534,00","36.717,66"
04-04-2022,0304449,11,334741-10,ASPIRAZIONE,"CHAPA FQ 4,75 SAE1010 - 2022","4,7500","1.500,0000","3.000,0000","0,00","8,42","6.936,00","60.591,16"
04-07-2022,0309498,11,335964-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","13,07","3.554,00","47.960,43"
04-07-2022,0309498,11,336231-60,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","138,0000","0,0000","0,00","12,74","1.394,00","18.336,75"
04-08-2022,0311119,11,339209-20,FLANTECH,"TIRA ZC BOB 1,25 ASTM A 653 CSB Z275 C","1,2500","23,5000","0,0000","0,00","13,07","1.909,00","25.761,53"
04-08-2022,0311119,11,339209-30,FLANTECH,"TIRA ZC BOB 1,25 ASTM A 653 CSB Z275 C","1,2500","138,0000","0,0000","0,00","12,74","2.008,00","26.413,33"
04-08-2022,0311111,11,338983-20,KIFIXINDUST,"TIRA FQ DEC BOB 3,75 NBR6658 OL - 2022","3,7500","90,0000","0,0000","0,00","10,40","1.681,00","18.050,58"
04-08-2022,0311118,11,338071-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","243,0000","0,0000","0,00","15,30","1.056,00","16.681,90"
04-08-2022,0311118,11,339087-10,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","250,0000","0,0000","0,00","15,30","1.039,00","16.413,34"
04-10-2022,0314505,11,340662-10,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.200,0000","2.000,0000","0,00","8,40","1.864,00","16.166,47"
04-10-2022,0314506,11,340535-10,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","250,0000","0,0000","0,00","14,24","1.024,00","15.055,67"
04-10-2022,0314504,11,341733-20,METALSTAMP,"TIRA FF BOB 0,35 G4RL BbOL SMODI","0,3500","81,0000","0,0000","0,00","15,60","1.556,00","25.062,49"
04-11-2022,0316230,11,341959-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","10,90","4.852,00","54.605,62"
04-11-2022,0316230,11,341959-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","10,65","1.917,00","21.079,57"
05-04-2022,0304532,11,333849-70,CRESPAR,"TIRA FF BOB 0,90 SAE1008 OL MODIH","0,9000","31,0000","0,0000","0,00","10,05","499,00","5.203,01"
05-04-2022,0304532,11,333849-110,CRESPAR,"TIRA FF BOB 1,20 SAE1008 OL MODIH","1,2000","62,0000","0,0000","0,00","9,95","487,00","5.027,36"
05-04-2022,0304532,11,333849-120,CRESPAR,"TIRA FF BOB 1,20 SAE1008 OL MODIH","1,2000","74,0000","0,0000","0,00","9,95","825,00","8.516,58"
05-04-2022,0304531,11,332584-20,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","270,0000","0,0000","0,00","13,80","417,00","5.970,40"
05-04-2022,0304531,11,332584-30,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","270,0000","0,0000","0,00","13,80","416,00","5.956,08"
05-04-2022,0304531,11,332584-50,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","260,0000","0,0000","0,00","13,80","552,00","7.903,26"
05-04-2022,0304531,11,332584-60,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","260,0000","0,0000","0,00","13,80","405,00","5.798,59"
05-04-2022,0304530,11,334151-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","13,07","7.075,00","95.937,88"
05-04-2022,0304530,11,328739-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","12,74","1.940,00","25.642,44"
05-05-2022,0306232,11,335414-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","13,07","4.884,00","65.908,48"
05-07-2022,0309534,11,336067-50,MOFERKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","10,72","3.267,00","36.160,46"
05-07-2022,0309508,11,338116-30,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","11,28","2.654,00","30.910,08"
05-07-2022,0309508,11,336954-40,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","11,90","2.524,00","31.011,76"
05-07-2022,0309508,11,338116-50,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","87,0000","0,0000","0,00","11,28","4.439,00","51.699,26"
05-08-2022,0311177,11,339906-30,ALCAST,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","8,80","12.135,00","112.097,74"
05-09-2022,0312812,11,338377-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","73,0000","0,0000","0,00","12,03","1.407,00","17.476,31"
05-09-2022,0312812,11,342123-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","12,34","2.482,00","31.623,29"
05-09-2022,0079044,14,342108-20,MOFERKO,"CHAPA GR LCG 25,00 ASTM A 36","25,0000","2.000,0000","3.000,0000","0,00","9,92","2.355,00","24.120,85"
05-09-2022,0312813,11,339087-10,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","250,0000","0,0000","0,00","14,80","968,00","14.792,01"
05-09-2022,0312813,11,339588-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","243,0000","0,0000","0,00","14,80","1.227,00","18.749,79"
05-10-2022,0314567,11,343151-10,MOFERKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","6.000,0000","0,00","7,64","1.398,00","11.027,84"
05-12-2022,0317826,11,344828-50,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","9,35","5.765,00","55.654,59"
05-12-2022,0317861,11,342583-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","10,90","3.830,00","43.103,78"
05-12-2022,0317861,11,345541-100,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36 - 2022","8,0000","1.200,0000","2.000,0000","0,00","7,80","1.685,00","13.570,15"
05-12-2022,0317862,11,346036-70,CAMERA,"CHAPA FQ 4,75 SAE1010 - 2022","4,7500","1.500,0000","3.000,0000","0,00","6,76","3.431,00","23.947,35"
05-12-2022,0317862,11,346036-120,CAMERA,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","6,98","851,00","6.133,03"
06-04-2022,0304603,11,333602-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","10,20","3.247,00","34.361,38"
06-06-2022,0308044,11,336868-10,LUPEME,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","35,0000","0,0000","0,00","11,10","1.003,00","11.495,13"
06-07-2022,0309611,11,338071-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","243,0000","0,0000","0,00","15,80","1.039,00","16.949,73"
06-07-2022,0309610,11,335964-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","13,07","1.750,00","23.615,86"
06-09-2022,0312896,11,340465-30,FLANTECH,"TIRA ZC BOB 1,25 ASTM A 653 CSB Z275 C","1,2500","23,5000","0,0000","0,00","12,34","3.499,00","44.580,93"
06-10-2022,0314628,11,340057-50,METALMATRIX,"TIRA FF BOB 1,50 SAE1008 OL SMODIH","1,5000","140,5000","0,0000","0,00","8,16","3.969,00","33.439,62"
06-10-2022,0314635,11,340057-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","9,63","1.892,00","18.812,11"
06-10-2022,0314635,11,340036-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","9,05","839,00","7.839,72"
06-10-2022,0314627,11,336865-50,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","10,63","5.890,00","64.645,55"
06-10-2022,0314633,11,342344-30,UTIMIL,"TIRA FF BOB 1,50 SAE1008 OL SMODIH","1,5000","17,0000","0,0000","0,00","8,50","1.158,00","10.162,90"
06-10-2022,0314633,11,342344-40,UTIMIL,"TIRA ZC BOB 0,95 NBR7008 ZC CR MI REV","0,9500","30,0000","0,0000","0,00","9,49","1.726,00","16.912,08"
06-12-2022,0317968,11,346054-20,SASPLASTI,"TIRA ZC BOB 0,50 NBR7008 ZC CR NO REV","0,5000","78,0000","0,0000","0,00","10,40","2.355,00","25.287,99"
06-12-2022,0317955,11,346036-140,CAMERA,"CHAPA FQ 2,65 SAE1008","2,6500","1.500,0000","3.000,0000","0,00","6,86","10.819,00","76.630,44"
06-12-2022,0317954,11,339588-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","243,0000","0,0000","0,00","13,57","1.048,00","14.683,55"
06-12-2022,0317949,11,345253-50,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","8,95","1.935,00","17.881,09"
06-12-2022,0317949,11,345253-60,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","8,95","2.563,00","23.684,36"
06-12-2022,0317952,11,346036-70,CAMERA,"CHAPA FQ 4,75 SAE1010 - 2022","4,7500","1.500,0000","3.000,0000","0,00","6,76","1.706,00","11.907,37"
06-12-2022,0317970,11,346036-40,CAMERA,"CHAPA FQ 3,00 SAE1010 - 2022","3,0000","1.200,0000","3.000,0000","0,00","6,86","5.855,00","41.470,67"
06-12-2022,0317970,11,346036-140,CAMERA,"CHAPA FQ 2,65 SAE1008","2,6500","1.500,0000","3.000,0000","0,00","6,86","5.484,00","38.842,90"
07-01-2022,0299495,11,328008-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","11,62","2.520,00","29.282,40"
07-01-2022,0299495,11,328739-30,FLANTECH,"CHAPA FQ 4,25 SAE1010","4,2500","1.200,0000","2.310,0000","0,00","8,59","3.957,00","33.990,63"
07-01-2022,0299535,11,329750-10,MOFERKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","9,63","2.201,00","22.255,41"
07-02-2022,0301237,11,328739-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","11,32","1.937,00","23.023,18"
07-02-2022,0301237,11,328739-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","11,62","1.910,00","23.303,91"
07-02-2022,0301225,11,330828-10,LUPEME,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","77,0000","0,0000","0,00","8,95","1.493,00","14.030,47"
07-02-2022,0301225,11,330828-20,LUPEME,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","27,0000","0,0000","0,00","9,35","791,00","7.765,64"
07-03-2022,0302721,11,332091-20,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","260,0000","0,0000","0,00","13,80","2.837,00","40.618,75"
07-03-2022,0302720,11,330829-20,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","290,0000","0,0000","0,00","10,00","2.528,00","26.228,00"
07-04-2022,0076877,14,335133-30,ACOPLANO,"CHAPA GR LCG 22,40 ASTM A 36","22,4000","1.220,0000","3.000,0000","0,00","9,49","9.009,00","88.701,49"
07-04-2022,0076875,14,334870-10,MOFERKO,"CHAPA GR LCG 31,50 ASTM A 36","31,5000","2.000,0000","3.000,0000","0,00","9,20","1.483,00","14.155,24"
07-04-2022,0304623,11,333602-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","9,90","2.286,00","23.480,08"
07-04-2022,0304623,11,333602-50,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","87,0000","0,0000","0,00","9,65","4.728,00","47.336,15"
07-06-2022,0308097,11,336142-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","270,0000","0,0000","0,00","15,80","1.035,00","16.884,47"
07-06-2022,0308099,11,336231-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","13,07","1.876,00","25.316,20"
07-06-2022,0308099,11,336231-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","13,07","3.546,00","47.852,47"
07-10-2022,0314690,11,340036-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","9,05","5.678,00","53.055,94"
07-10-2022,0314694,11,340535-10,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","250,0000","0,0000","0,00","14,24","1.010,00","14.849,83"
07-11-2022,0316340,11,343004-20,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL SMODI","0,3500","250,0000","0,0000","0,00","13,57","1.392,00","19.503,35"
07-12-2022,0318021,11,344713-10,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","250,0000","0,0000","0,00","13,57","1.036,00","14.515,42"
07-12-2022,0318025,11,341959-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","145,8000","0,0000","0,00","10,65","2.141,00","23.542,70"
07-12-2022,0318025,11,342583-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","10,90","2.979,00","33.526,41"
07-12-2022,0318025,11,341959-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","10,90","1.073,00","12.075,81"
07-12-2022,0318019,11,346036-40,CAMERA,"CHAPA FQ 3,00 SAE1010 - 2022","3,0000","1.200,0000","3.000,0000","0,00","6,86","5.664,00","40.117,83"
08-03-2022,0302812,11,331747-10,KIFIXINDUST,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","44,3000","0,0000","0,00","9,35","1.225,00","11.883,27"
08-03-2022,0302804,11,332185-20,GS,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","41,0000","0,0000","0,00","10,10","462,00","4.841,18"
08-03-2022,0302804,11,332185-30,GS,"TIRA FF BOB 1,90 NBR6658 OL","1,9000","36,0000","0,0000","0,00","10,52","743,00","8.109,47"
08-03-2022,0302804,11,332185-40,GS,"TIRA FF BOB 1,90 NBR6658 OL","1,9000","127,0000","0,0000","0,00","10,10","1.022,00","10.709,28"
08-03-2022,0302804,11,332185-50,GS,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","14,0000","0,0000","0,00","10,52","659,00","7.192,66"
08-03-2022,0302804,11,332185-60,GS,"TIRA ZC BOB 0,95 NBR7008 ZC CR NO REV","0,9500","32,0000","0,0000","0,00","10,64","704,00","7.771,46"
08-04-2022,0304780,11,332856-10,METALSTAMP,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","81,0000","0,0000","0,00","14,02","1.433,00","20.844,06"
08-04-2022,0304779,11,334151-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","13,07","6.776,00","91.883,41"
08-04-2022,0304779,11,328739-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","12,74","1.821,00","24.069,52"
08-06-2022,0077861,14,337890-10,ACOPLANO,"BOB AL/ZN 0,43 ASTM A792 CN S/TQ ACA","0,4300","1.200,0000","0,0000","0,00","11,52","7.645,00","90.932,69"
08-06-2022,0077861,14,337890-20,ACOPLANO,"BOB AL/ZN 0,43 ASTM A792 CN S/TQ ACA","0,4300","1.200,0000","0,0000","0,00","11,52","7.690,00","91.467,94"
08-06-2022,0077861,14,337890-30,ACOPLANO,"BOB AL/ZN 0,43 ASTM A792 CN S/TQ ACA","0,4300","1.200,0000","0,0000","0,00","11,52","7.870,00","93.608,93"
08-07-2022,0309732,11,335964-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","13,07","5.328,00","71.900,16"
08-07-2022,0309732,11,338377-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","32,0000","0,0000","0,00","13,07","843,00","11.376,10"
08-07-2022,0309732,11,336231-60,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","138,0000","0,0000","0,00","12,74","1.899,00","24.979,54"
08-07-2022,0309723,11,337202-20,METMETALCIN,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","260,0000","0,0000","0,00","15,80","907,00","14.796,34"
08-08-2022,0311260,11,339209-20,FLANTECH,"TIRA ZC BOB 1,25 ASTM A 653 CSB Z275 C","1,2500","23,5000","0,0000","0,00","13,07","1.793,00","24.196,13"
08-08-2022,0311260,11,335806-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","145,8000","0,0000","0,00","12,74","1.597,00","21.007,02"
08-08-2022,0311260,11,339209-30,FLANTECH,"TIRA ZC BOB 1,25 ASTM A 653 CSB Z275 C","1,2500","138,0000","0,0000","0,00","12,74","2.057,00","27.057,88"
08-08-2022,0311261,11,336865-30,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","10,63","988,00","10.843,77"
