Date,Inv,Est,Order,Client,Descrip,Thk,Wd,Length,Piece_price,KG_price,Quantity,Total
02-02-2021,0281520,11,311324-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","73,0000","0,0000","0,00","10,62","1.303,00","13.837,86"
02-02-2021,0281549,11,310762-10,KIFIXINDUST,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","124,0000","0,0000","0,00","8,20","1.406,00","12.105,66"
02-02-2021,0281549,11,310762-20,KIFIXINDUST,"TIRA FQ DEC BOB 2,00 NBR6658 OL","2,0000","21,0000","0,0000","0,00","8,97","981,00","9.239,55"
02-02-2021,0281516,11,307924-20,LUPEME,"TIRA FF BOB 1,20 SAE1006 OL","1,2000","36,0000","0,0000","0,00","6,74","2.023,00","14.316,77"
02-02-2021,0281521,11,311418-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","7,94","4.030,00","33.598,11"
02-03-2021,0283294,11,311324-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","73,0000","0,0000","0,00","10,62","1.669,00","17.724,78"
02-03-2021,0283295,11,313843-30,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","140,5000","0,0000","0,00","11,17","5.716,00","67.040,11"
02-06-2021,0288761,11,318828-50,MOFERKO,"CHAPA FQ 2,00 NBR6658","2,0000","1.200,0000","3.000,0000","0,00","9,35","1.528,00","15.001,14"
02-07-2021,0290366,11,318405-10,METAISWIZET,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","37,0000","0,0000","0,00","16,98","1.225,00","21.840,53"
02-07-2021,0290365,11,319607-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","14,98","3.593,00","53.823,14"
02-09-2021,0293241,11,322847-40,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","13,87","9.581,00","139.532,89"
02-09-2021,0073694,14,324249-10,MOFERKO,"CHAPA GR LCG 19,00 ASTM A 36","19,0000","2.000,0000","3.000,0000","0,00","11,20","980,00","11.524,80"
02-12-2021,0298046,11,326842-10,METALSTAMP,"TIRA FF BOB 0,75 NBR6658 OL","0,7500","60,0000","0,0000","0,00","10,83","1.209,00","13.748,14"
02-12-2021,0298046,11,327665-10,METALSTAMP,"TIRA FF BOB 0,75 NBR6658 OL","0,7500","62,0000","0,0000","0,00","10,83","1.035,00","11.769,50"
02-12-2021,0298046,11,326842-20,METALSTAMP,"TIRA FF BOB 0,35 G4RL BbOL","0,3500","81,0000","0,0000","0,00","16,23","1.298,00","22.119,87"
02-12-2021,0298046,11,326842-30,METALSTAMP,"TIRA FF BOB 0,30 G4RL BbOL","0,3000","74,0000","0,0000","0,00","16,23","2.080,00","35.446,32"
02-12-2021,0298045,11,328008-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","11,70","2.853,00","33.380,10"
03-02-2021,0281623,11,311324-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","11,19","3.181,00","35.595,39"
03-02-2021,0281623,11,311324-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","138,0000","0,0000","0,00","10,62","3.752,00","39.846,24"
03-03-2021,0283349,11,314723-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","138,0000","0,0000","0,00","10,62","1.381,00","14.666,22"
03-03-2021,0283348,11,311324-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","11,19","3.428,00","38.359,32"
03-03-2021,0283350,11,314264-10,UTIMIL,"TIRA FF BOB 1,06 NBR6658 OL","1,0600","40,0000","0,0000","0,00","11,31","1.107,00","13.146,18"
03-05-2021,0286975,11,318363-10,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.200,0000","2.000,0000","0,00","9,52","3.713,00","35.347,76"
03-05-2021,0286975,11,314723-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","138,0000","0,0000","0,00","12,29","1.959,00","24.076,11"
03-05-2021,0286975,11,314723-70,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","12,86","2.038,00","26.208,68"
03-07-2021,0290374,11,320885-50,MOFERKO,"CHAPA GR LTQ 8,00 NBR8300","8,0000","1.500,0000","3.000,0000","0,00","10,30","1.451,00","15.692,57"
03-07-2021,0290371,11,321656-10,FLANTECH,"CHAPA FQ 4,25 SAE1010","4,2500","1.200,0000","2.000,0000","0,00","11,00","5.452,00","59.972,00"
03-07-2021,0290371,11,321439-20,FLANTECH,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","2.000,0000","0,00","11,22","1.949,00","21.867,78"
03-08-2021,0291780,11,322127-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","73,0000","0,0000","0,00","14,32","2.569,00","36.788,08"
03-11-2021,0296400,11,325933-10,KIFIXINDUST,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","128,0000","0,0000","0,00","9,90","2.920,00","30.353,40"
03-12-2021,0298103,11,325768-10,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","87,0000","0,0000","0,00","11,04","5.142,00","59.606,06"
03-12-2021,0298104,11,328008-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","11,70","3.875,00","45.337,50"
03-12-2021,0298104,11,328008-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","11,40","1.960,00","22.344,00"
04-01-2021,0279653,11,311377-50,MOFERKO,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.500,0000","3.000,0000","0,00","6,33","2.074,00","13.784,84"
04-01-2021,0279653,11,311377-60,MOFERKO,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.500,0000","3.000,0000","0,00","6,33","2.625,00","17.447,06"
04-01-2021,0279654,11,311577-10,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.500,0000","2.000,0000","0,00","6,82","3.504,00","23.897,28"
04-02-2021,0281696,11,305565-10,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","10,77","6.097,00","68.947,92"
04-02-2021,0281696,11,311418-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","7,94","1.648,00","13.739,38"
04-02-2021,0281696,11,310767-50,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","10,77","11.621,00","131.416,08"
04-02-2021,0281678,11,311324-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","11,19","2.479,00","27.740,01"
04-02-2021,0281678,11,309573-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","11,19","5.388,00","60.291,72"
04-02-2021,0281678,11,311324-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","138,0000","0,0000","0,00","10,62","1.899,00","20.167,38"
04-03-2021,0283431,11,309571-10,KIFIXINDUST,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","128,0000","0,0000","0,00","7,59","3.596,00","28.658,32"
04-05-2021,0287047,11,316852-10,GAUERAUTOPE,"TIRA FF BOB 0,75 NBR6658 OL","0,7500","70,0000","0,0000","0,00","11,60","1.120,00","13.641,60"
04-05-2021,0287049,11,317727-10,METALSTAMP,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","37,0000","0,0000","0,00","13,79","1.336,00","19.344,61"
04-05-2021,0287054,11,314723-70,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","12,86","3.480,00","44.752,80"
04-10-2021,0294772,11,322514-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","13,85","3.903,00","54.056,55"
04-10-2021,0294772,11,322514-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","15,10","3.958,00","59.765,80"
05-03-2021,0283512,11,310767-60,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","10,77","6.016,00","68.031,94"
05-03-2021,0283511,11,314723-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","138,0000","0,0000","0,00","10,62","1.377,00","14.623,74"
05-03-2021,0283510,11,311324-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","11,19","4.794,00","53.644,86"
05-04-2021,0285249,11,316078-10,UTIMIL,"TIRA ZC BOB 0,80 NBR7008 ZC CR NO REV","0,8000","54,0000","0,0000","0,00","12,69","1.968,00","26.222,62"
05-05-2021,0287121,11,314723-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","138,0000","0,0000","0,00","12,29","2.064,00","25.366,56"
05-05-2021,0287121,11,314723-70,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","12,86","1.405,00","18.068,30"
05-08-2021,0291892,11,322166-10,FLANTECH,"CHAPA FQ 4,25 SAE1010","4,2500","1.200,0000","2.310,0000","0,00","11,00","3.399,00","37.389,00"
05-08-2021,0291890,11,322514-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","13,85","3.365,00","46.605,25"
05-08-2021,0291890,11,318615-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","14,98","4.878,00","73.072,44"
05-08-2021,0291893,11,320886-20,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","13,85","12.270,00","178.436,48"
06-01-2021,0279823,11,312385-40,FLANTECH,"CHAPA FQ 4,25 SAE1010","4,2500","1.000,0000","2.000,0000","0,00","6,82","3.657,00","24.940,74"
06-01-2021,0279824,11,310421-10,UTIMIL,"BLANK GA FF 0,90 NBR6658 OL","0,9000","331,0000","390,0000","0,00","8,86","2.032,00","18.903,70"
06-01-2021,0279824,11,312121-10,UTIMIL,"TIRA ZC BOB 0,95 NBR7008 ZC CR NO REV","0,9500","30,0000","0,0000","0,00","9,78","2.178,00","22.365,88"
06-04-2021,0285342,11,314723-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","138,0000","0,0000","0,00","12,29","2.313,00","28.426,77"
06-04-2021,0285342,11,314723-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","73,0000","0,0000","0,00","12,29","1.457,00","17.906,53"
06-05-2021,0287184,11,314723-70,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","12,86","2.016,00","25.925,76"
06-07-2021,0290454,11,318363-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","13,78","2.877,00","39.645,06"
06-08-2021,0291926,11,321432-90,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","14,35","4.492,00","67.683,21"
06-08-2021,0291942,11,322912-20,FLANTECH,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","2.000,0000","0,00","11,00","2.057,00","22.627,00"
06-08-2021,0291942,11,322912-30,FLANTECH,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.000,0000","0,00","11,00","1.084,00","11.924,00"
06-08-2021,0291942,11,318615-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","14,98","1.419,00","21.256,62"
06-08-2021,0291942,11,322514-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","73,0000","0,0000","0,00","14,60","1.506,00","21.987,60"
06-10-2021,0294910,11,320886-30,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","11,62","5.734,00","69.960,53"
06-10-2021,0294911,11,325256-10,GS,"TIRA FF BOB 2,25 NBR6658 OL","2,2500","21,0000","0,0000","0,00","12,30","939,00","12.127,19"
06-10-2021,0294911,11,325256-20,GS,"TIRA ZC BOB 1,55 NBR7008 ZC CR NO REV","1,5500","30,0000","0,0000","0,00","12,90","923,00","12.502,04"
06-12-2021,0298168,11,328730-30,MOFERKO,"CHAPA FQ 4,75 NBR6658","4,7500","1.000,0000","3.000,0000","0,00","8,65","1.582,00","14.368,52"
06-12-2021,0298168,11,328730-40,MOFERKO,"CHAPA GR LTQ 12,50 NBR8300","12,5000","1.000,0000","2.000,0000","0,00","8,65","1.196,00","10.862,67"
06-12-2021,0298167,11,327138-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","11,61","3.025,00","36.876,26"
06-12-2021,0298159,11,322847-20,METALMATRIX,"TIRA ZC BOB 0,95 NBR7008 ZC CR NO REV","0,9500","63,0000","0,0000","0,00","11,50","4.743,00","57.271,73"
06-12-2021,0298159,11,325654-60,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","11,04","9.625,00","111.573,00"
06-12-2021,0298169,11,328008-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","11,70","2.528,00","29.577,60"
06-12-2021,0298169,11,326274-10,FLANTECH,"CHAPA FQ 4,25 SAE1010","4,2500","1.200,0000","2.310,0000","0,00","10,12","1.480,00","14.977,60"
07-01-2021,0279883,11,309673-10,METCOSBI,"TIRA ZC BOB 1,55 NBR7008 ZC CR NO REV","1,5500","94,8000","0,0000","0,00","7,23","1.716,00","13.027,01"
07-01-2021,0279883,11,309673-20,METCOSBI,"TIRA ZC BOB 1,55 NBR7008 ZC CR NO REV","1,5500","78,8000","0,0000","0,00","7,23","1.428,00","10.840,66"
07-04-2021,0285416,11,314853-20,METALSTAMP,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","81,0000","0,0000","0,00","13,79","1.404,00","20.329,22"
07-04-2021,0285407,11,315454-10,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.200,0000","2.000,0000","0,00","9,52","1.698,00","16.164,96"
07-04-2021,0285406,11,314723-70,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","12,86","5.987,00","76.992,82"
07-04-2021,0285405,11,312385-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","12,86","1.928,00","24.794,08"
07-05-2021,0287206,11,318363-10,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.200,0000","2.000,0000","0,00","9,52","7.373,00","70.190,96"
07-06-2021,0288919,11,319872-10,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.200,0000","2.000,0000","0,00","10,30","3.903,00","40.200,90"
07-07-2021,0290557,11,321655-10,CJINDUST,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","36,0000","0,0000","0,00","14,05","1.217,00","17.953,79"
07-07-2021,0290559,11,319607-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","14,98","3.192,00","47.816,16"
07-07-2021,0290559,11,320427-10,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.200,0000","2.000,0000","0,00","10,30","4.046,00","41.673,80"
07-07-2021,0290559,11,321439-30,FLANTECH,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","2.000,0000","0,00","11,00","1.927,00","21.197,00"
07-07-2021,0290559,11,318363-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","13,78","3.220,00","44.371,60"
07-10-2021,0295002,11,322514-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","13,85","1.211,00","16.772,35"
07-10-2021,0295002,11,322514-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","15,10","1.087,00","16.413,70"
07-10-2021,0295001,11,322847-10,METALMATRIX,"TIRA ZC BOB 0,95 NBR7008 ZC CR NO REV","0,9500","63,0000","0,0000","0,00","11,79","4.780,00","59.174,01"
07-12-2021,0298231,11,328008-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","11,70","1.798,00","21.036,60"
07-12-2021,0298231,11,328008-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","11,40","1.970,00","22.458,00"
08-01-2021,0279950,11,309573-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","9,24","3.230,00","29.845,20"
08-01-2021,0279950,11,309573-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","9,24","1.803,00","16.659,72"
08-02-2021,0281883,11,311324-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","11,19","6.624,00","74.122,56"
08-02-2021,0281883,11,312385-30,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.500,0000","2.000,0000","0,00","8,65","5.250,00","45.412,50"
08-02-2021,0281883,11,311324-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","138,0000","0,0000","0,00","10,62","1.934,00","20.539,08"
08-02-2021,0281884,11,312768-30,METALSTAMP,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","81,0000","0,0000","0,00","11,40","748,00","8.953,56"
08-03-2021,0283626,11,305564-20,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","10,65","2.099,00","23.472,07"
08-03-2021,0283626,11,310767-60,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","10,77","4.150,00","46.930,28"
08-03-2021,0283610,11,315454-10,FLANTECH,"CHAPA GR LTQ 8,00 ASTM A 36","8,0000","1.200,0000","2.000,0000","0,00","8,65","1.699,00","14.696,35"
08-03-2021,0283611,11,311418-50,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","10,65","2.416,00","27.016,92"
08-07-2021,0290626,11,316853-40,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","13,87","3.358,00","48.904,23"
08-07-2021,0290625,11,319607-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","14,98","3.043,00","45.584,14"
08-07-2021,0290625,11,321656-10,FLANTECH,"CHAPA FQ 4,25 SAE1010","4,2500","1.200,0000","2.000,0000","0,00","11,00","6.848,00","75.328,00"
08-07-2021,0290625,11,321439-40,FLANTECH,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.000,0000","0,00","11,00","930,00","10.230,00"
08-10-2021,0295033,11,325579-20,HIDROJET,"BOB GR LTQ 8,00 SAE1010 ACAB","8,0000","1.200,0000","0,0000","0,00","8,40","12.695,00","111.969,90"
08-11-2021,0296575,11,325654-30,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","11,61","3.850,00","46.933,43"
08-11-2021,0296575,11,325654-40,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","11,04","10.236,00","118.655,71"
08-11-2021,0296562,11,326806-10,ENGATCAR,"CHAPA FQ DEC 2,65 SEGUNDA QUALIDADE","2,6500","1.500,0000","3.000,0000","0,00","9,03","1.195,00","11.330,39"
08-11-2021,0296562,11,326806-20,ENGATCAR,"CHAPA FQ DEC 3,00 SEGUNDA QUALIDADE","3,0000","1.500,0000","3.000,0000","0,00","9,03","3.220,00","30.530,43"
09-03-2021,0283698,11,315874-10,CEMTRA,"CHAPA ZC 2,70 NBR7008 ZC CR NO RV Z275","2,7000","1.200,0000","2.450,0000","0,00","11,05","501,00","5.812,85"
09-03-2021,0283700,11,312385-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","11,19","1.856,00","20.768,64"
09-03-2021,0283701,11,314723-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","138,0000","0,0000","0,00","10,62","1.381,00","14.666,22"
09-03-2021,0283672,11,310767-60,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","10,77","2.073,00","23.442,52"
09-03-2021,0283673,11,311418-50,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","10,65","5.324,00","59.535,63"
09-04-2021,0285551,11,312385-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","12,86","1.880,00","24.176,80"
