Date,Inv,Est,Order,Client,Descrip,Esp,Larg,Comp,Piece_price,KG_price,Quantity,Total
11-02-2014,0134411,11,176507-10,ANDREMODENA,"CHAPA FF 0,45 NBR6658 OL","0,4500","1.200,0000","3.000,0000","0,00","3,35","1.606,00","5.649,11"
11-02-2014,0134412,11,173162-10,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","630,0000","1.121,0000","0,00","3,20","7.468,00","25.092,48"
11-03-2014,0136347,11,178922-10,METCECHINAT,"CHAPA FQ DEC 4,25 NBR5906 EM OL","4,2500","1.200,0000","3.000,0000","0,00","2,90","2.417,00","7.359,77"
11-03-2014,0136345,11,179077-10,LAIND,"CHAPA FQ DEC 2,65 NBR6658 OL","2,6500","1.200,0000","3.000,0000","0,00","2,65","2.516,00","7.000,77"
11-03-2014,0136343,11,179281-20,POMMIER,"CHAPA FQ 4,75 NBR6658","4,7500","1.200,0000","3.000,0000","0,00","2,65","1.652,00","4.596,69"
11-04-2014,0138511,11,182227-10,NOVAGERACA,"CHAPA ZC 1,55 NBR7008 ZC CR NO RV Z275","1,5500","1.200,0000","3.000,0000","0,00","3,45","2.057,00","7.451,48"
11-04-2014,0138529,11,180386-30,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","411,0000","914,0000","0,00","3,44","4.043,00","14.603,32"
11-04-2014,0138559,11,181210-20,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,68","22.840,00","61.211,20"
11-04-2014,0000514,41,180477-10,"D""ZAINER","TIRA FF BOB 1,50 NBR6658 OL","1,5000","44,0000","0,0000","0,00","3,15","2.084,00","6.892,83"
11-04-2014,0000515,41,179283-30,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","3,28","1.804,00","6.212,98"
11-06-2014,0142297,11,183105-10,METCRESPAR,"TIRA FF BOB 0,90 NBR6658 OL","0,9000","31,0000","0,0000","0,00","3,30","1.437,00","4.979,21"
11-06-2014,0142297,11,183105-30,METCRESPAR,"TIRA FF BOB 0,90 NBR6658 OL","0,9000","44,0000","0,0000","0,00","3,30","4.599,00","15.935,54"
11-06-2014,0142297,11,183105-40,METCRESPAR,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","53,0000","0,0000","0,00","3,18","2.983,00","9.960,24"
11-06-2014,0142297,11,183105-50,METCRESPAR,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","62,0000","0,0000","0,00","3,18","2.304,00","7.693,06"
11-06-2014,0142297,11,183105-60,METCRESPAR,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","74,0000","0,0000","0,00","3,18","1.371,00","4.577,77"
11-06-2014,0142343,11,175600-10,METMETALCIN,"TR REL 0,40 BOB NBR5007 G4RL BbOL","0,4000","260,0000","0,0000","0,00","5,52","3.257,00","18.877,57"
11-06-2014,0142343,11,175600-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,52","3.227,00","18.703,69"
11-06-2014,0142343,11,184697-20,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,10","2.098,00","9.031,89"
11-06-2014,0142343,11,184697-30,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,10","2.202,00","9.479,61"
11-07-2014,0144382,11,188475-10,GIGIOIND,"BOB ZC MINIM/PP 0,50 NBR7008 AZUL RAL5","0,5000","1.200,0000","0,0000","0,00","5,30","3.640,00","20.256,60"
11-07-2014,0144340,11,187385-10,GPANIZ,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.200,0000","1.800,0000","0,00","2,68","993,00","2.794,30"
11-07-2014,0144306,11,187505-10,LUPEME,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","36,0000","0,0000","0,00","3,30","1.301,00","4.507,97"
11-07-2014,0144377,11,186915-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","5,52","2.970,00","17.214,12"
11-07-2014,0144377,11,186919-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,52","3.349,00","19.410,80"
11-07-2014,0144377,11,186915-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","5,52","3.057,00","17.718,37"
11-07-2014,0144383,11,187828-10,TECNOFRIO,"TIRA FF BOB 0,30 NBR6658 OL","0,3000","150,0000","0,0000","0,00","4,50","1.897,00","8.963,33"
11-08-2014,0146334,11,186715-40,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","3,39","2.994,00","10.657,14"
11-08-2014,0146374,11,189442-30,GS,"TIRA FF BOB 1,06 NBR5915 EP OL","1,0600","52,5000","0,0000","0,00","3,39","537,00","1.946,00"
11-08-2014,0146374,11,189442-90,GS,"TIRA FF BOB 2,25 NBR6658 OL","2,2500","21,0000","0,0000","0,00","3,58","1.029,00","3.934,22"
11-08-2014,0146337,11,189563-10,BASECOMPONE,"TIRA FF BOB 1,90 NBR6658 OL","1,9000","25,0000","0,0000","0,00","3,53","1.124,00","4.166,11"
11-08-2014,0146333,11,186910-30,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,10","1.861,00","8.011,61"
11-08-2014,0146336,11,188726-10,LUPEME,"TIRA FF BOB 2,65 NBR6658 OL","2,6500","66,0000","0,0000","0,00","3,15","1.146,00","3.790,40"
11-08-2014,0146335,11,189051-20,METAISWIZET,"TIRA FF BOB 0,75 NBR6658 OL","0,7500","60,0000","0,0000","0,00","3,45","557,00","2.017,73"
11-08-2014,0146375,11,190325-10,GPANIZ,"CHAPA FQ 4,25 NBR6658","4,2500","1.200,0000","3.000,0000","0,00","2,68","2.062,00","5.802,47"
11-08-2014,0146375,11,189464-40,GPANIZ,"CHAPA FQ 3,35 NBR6658","3,3500","1.200,0000","3.000,0000","0,00","2,78","2.011,00","5.870,11"
11-11-2014,0152679,11,195795-10,FLANTECH,"CHAPA FQ 3,00 NBR6658","3,0000","1.200,0000","2.160,0000","0,00","2,63","1.251,00","3.290,13"
11-11-2014,0152678,11,196967-10,RODARE,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","2,38","9.708,00","24.260,29"
11-11-2014,0152678,11,196967-20,RODARE,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.500,0000","3.000,0000","0,00","2,38","6.279,00","15.691,22"
11-11-2014,0152624,11,194393-10,LUPEME,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","30,0000","0,0000","0,00","3,20","1.384,00","4.650,24"
11-11-2014,0152682,11,193887-10,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","411,0000","910,0000","0,00","3,44","5.134,00","18.544,01"
11-12-2014,0154819,11,196039-10,METCOSBI,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","19,0000","0,0000","0,00","3,20","4.546,00","15.274,56"
11-12-2014,0154819,11,198139-10,METCOSBI,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","285,2000","0,0000","0,00","3,20","979,00","3.289,44"
11-12-2014,0154856,11,196366-10,UTIMIL,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","17,0000","0,0000","0,00","3,45","1.526,00","5.527,94"
11-12-2014,0154820,11,198701-10,SCARELI,"CHAPA ZC 0,95 NBR7008 ZC CR NO RV Z275","0,9500","1.200,0000","2.705,0000","0,00","3,31","6.807,00","23.657,73"
12-02-2014,0000214,41,177395-10,UNIFERRO,"CHAPA FF 1,20 NBR6658 OL","1,2000","1.000,0000","2.570,0000","0,00","2,90","4.888,00","14.883,96"
12-02-2014,0134523,11,177438-10,TECNOFRIO,"BOB ZC 0,95 NBR7008 ZC CR MI RV Z275 O","0,9500","1.200,0000","0,0000","0,00","3,65","5.715,00","21.902,74"
12-02-2014,0134465,11,176626-10,METCOSBI,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","57,0000","0,0000","0,00","3,31","1.967,00","6.836,31"
12-02-2014,0134464,11,176513-10,METCOSBI,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","19,0000","0,0000","0,00","3,55","2.933,00","10.932,76"
12-03-2014,0136450,11,177757-20,METAISWIZET,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","37,0000","0,0000","0,00","5,93","1.117,00","6.955,00"
12-03-2014,0136411,11,179211-10,MAQENGE,"TIRA FF BOB 0,60 NBR6658 OL","0,6000","354,0000","0,0000","0,00","3,28","2.256,00","7.769,66"
12-03-2014,0136411,11,179211-20,MAQENGE,"TIRA FF BOB 0,60 NBR6658 OL","0,6000","354,0000","0,0000","0,00","3,28","2.249,00","7.745,56"
12-03-2014,0136468,11,179052-20,GPANIZ,"CHAPA ZC 0,50 NBR7008 ZC CR NO RV Z275","0,5000","1.000,0000","2.580,0000","0,00","4,05","1.447,00","6.246,85"
12-03-2014,0136449,11,177240-10,LUPEME,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","46,0000","0,0000","0,00","3,01","891,00","2.816,01"
12-05-2014,0140232,11,183353-10,REBITSUL,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","47,0000","0,0000","0,00","5,97","1.154,00","7.233,85"
12-06-2014,0142380,11,185049-10,ACOGRATO,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","55,0000","0,0000","0,00","3,82","517,00","2.073,69"
12-07-2014,0144396,11,188241-10,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,68","12.120,00","32.481,60"
12-07-2014,0144389,11,187828-10,TECNOFRIO,"TIRA FF BOB 0,30 NBR6658 OL","0,3000","150,0000","0,0000","0,00","4,50","1.896,00","8.958,60"
12-08-2014,0001420,15,190854-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,52","3.342,00","19.370,23"
12-08-2014,0146482,11,188622-20,LUPEME,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","30,0000","0,0000","0,00","3,30","1.070,00","3.707,55"
12-08-2014,0146481,11,190425-10,TECNIARTE,"CHAPA ZC 0,65 NBR7008 ZC CR NO RV Z275","0,6500","1.000,0000","3.000,0000","0,00","3,60","1.055,00","3.987,90"
12-08-2014,0146481,11,190425-20,TECNIARTE,"CHAPA ZC 0,65 NBR7008 ZC CR NO RV Z275","0,6500","1.000,0000","2.000,0000","0,00","3,60","1.007,00","3.806,46"
12-09-2014,0148652,11,191691-20,GPANIZ,"CHAPA GR LTQ 12,50 SAE1010","12,5000","1.200,0000","3.000,0000","0,00","2,68","1.067,00","3.002,54"
12-09-2014,0148652,11,191954-20,GPANIZ,"CHAPA FQ 3,35 NBR6658","3,3500","1.200,0000","3.000,0000","0,00","2,78","4.893,00","14.282,67"
12-09-2014,0148652,11,191954-30,GPANIZ,"CHAPA FQ 3,35 NBR6658","3,3500","1.200,0000","3.000,0000","0,00","2,78","4.899,00","14.300,18"
12-09-2014,0148674,11,191651-10,LUZI,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","55,0000","0,0000","0,00","3,34","5.018,00","17.598,13"
12-09-2014,0148683,11,191428-10,BORTOLOTTO,"TIRA ZC BOB 0,80 NBR7008 ZC CR NO REV","0,8000","161,0000","0,0000","0,00","3,94","907,00","3.752,26"
12-09-2014,0148716,11,189425-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","5,52","1.141,00","6.613,24"
12-11-2014,0152713,11,192403-10,LUNA,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","2,78","4.011,00","11.708,11"
12-11-2014,0152797,11,191853-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,52","3.315,00","19.213,74"
12-12-2014,0154943,11,195788-20,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","5,52","2.041,00","11.829,64"
12-12-2014,0154943,11,195786-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G2L32 BbOL","0,3500","260,0000","0,0000","0,00","5,52","1.914,00","11.093,54"
12-12-2014,0154944,11,197769-10,MAQENGE,"TIRA FF BOB 0,60 NBR6658 OL","0,6000","354,0000","0,0000","0,00","3,20","3.084,00","10.362,24"
12-12-2014,0154967,11,199236-10,KEKO,"CHAPA FQ DEC 2,00 SAE1006 OL","2,0000","1.200,0000","3.000,0000","0,00","2,80","4.039,00","11.874,66"
13-01-2014,0132502,11,175045-10,GPANIZ,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","2,60","1.150,00","3.215,56"
13-01-2014,0132502,11,170240-20,GPANIZ,"CHAPA FQ 4,25 NBR6658","4,2500","1.200,0000","3.000,0000","0,00","2,60","2.205,00","6.165,51"
13-01-2014,0132445,11,172989-10,LUPEME,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","30,0000","0,0000","0,00","3,04","2.085,00","6.655,32"
13-01-2014,0132443,11,171557-10,MAQENGE,"TIRA FF BOB 0,60 NBR6658 OL","0,6000","354,0000","0,0000","0,00","3,16","1.673,00","5.551,01"
13-01-2014,0132443,11,171559-20,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","3,16","3.284,00","10.896,31"
13-01-2014,0031838,14,175341-10,METALLIACOS,"CHAPA GR LCG 50,00 SAE 1045","50,0000","2.000,0000","3.000,0000","0,00","3,40","4.976,00","17.764,32"
13-01-2014,0132503,11,170246-10,GPANIZ,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","2,60","712,00","1.993,37"
13-01-2014,0132442,11,173080-20,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","3,16","2.705,00","8.975,19"
13-02-2014,0134603,11,173163-10,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","630,0000","1.121,0000","0,00","3,20","7.473,00","25.109,28"
13-02-2014,0134602,11,177332-10,ENIOSCARIOT,"CHAPA FQ DEC 2,65 SAE1006 OL","2,6500","1.200,0000","3.000,0000","0,00","2,90","890,00","2.710,05"
13-02-2014,0134601,11,177455-10,LAIND,"CHAPA FQ DEC 2,65 NBR6658 OL","2,6500","1.200,0000","3.000,0000","0,00","2,90","3.053,00","9.296,39"
13-02-2014,0134554,11,174428-20,BORTOLOTTO,"TIRA ZC BOB 0,80 NBR7008 ZC CR NO REV","0,8000","120,0000","0,0000","0,00","3,94","740,00","3.061,38"
13-03-2014,0136537,11,179281-10,POMMIER,"CHAPA GR LTQ 6,35 NBR8300","6,3500","1.200,0000","3.000,0000","0,00","2,65","725,00","2.017,31"
13-03-2014,0000344,41,177210-10,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","3,28","3.136,00","10.800,38"
13-03-2014,0000346,41,179202-10,GPANIZ,"CHAPA FF 1,90 NBR6658 OL","1,9000","1.200,0000","3.000,0000","0,00","2,98","3.177,00","10.092,64"
13-05-2014,0034217,14,182265-10,MAACESS,"BLANK GA FF 1,20 NBR6658 OL","1,2000","439,0000","3.450,0000","0,00","3,54","143,00","531,53"
13-05-2014,0140316,11,180676-20,GPANIZ,"CHAPA ZC MINIM/PP 0,50 NBR7008 ZC F/V","0,5000","1.200,0000","1.840,0000","0,00","6,12","989,00","6.419,89"
13-06-2014,0142512,11,186149-20,ATIVICON,"CHAPA ZC 1,95 NBR7008 ZC CR NO RV Z275","1,9500","1.200,0000","3.000,0000","0,00","3,37","2.782,00","9.844,11"
13-06-2014,0142494,11,186106-10,LTMET,"CHAPA ZC 0,65 NBR7008 ZC CR NO RV Z275","0,6500","1.200,0000","3.000,0000","0,00","3,76","1.227,00","4.844,20"
13-06-2014,0142531,11,185324-10,GPANIZ,"CHAPA FF 1,06 NBR6658 OL","1,0600","1.200,0000","3.000,0000","0,00","2,96","3.162,00","9.827,50"
13-06-2014,0142531,11,185812-20,GPANIZ,"CHAPA FQ 4,75 NBR6658","4,7500","1.200,0000","3.000,0000","0,00","2,68","2.675,00","7.527,45"
13-06-2014,0142531,11,185897-40,GPANIZ,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","2,68","2.859,00","8.045,23"
13-06-2014,0142499,11,186222-10,SCARELI,"CHAPA ZC 0,95 NBR7008 ZC CR NO RV Z275","0,9500","1.200,0000","3.000,0000","0,00","3,55","5.334,00","19.882,49"
13-06-2014,0142479,11,186140-10,LAIND,"CHAPA FF 1,20 NBR6658 OL","1,2000","1.000,0000","2.700,0000","0,00","3,00","1.768,00","5.569,20"
13-08-2014,0146543,11,189785-20,FLANTECH,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.200,0000","2.000,0000","0,00","2,66","5.878,00","15.635,48"
13-08-2014,0146569,11,190563-40,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,66","8.765,00","23.314,90"
13-08-2014,0146575,11,183897-10,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","411,0000","914,0000","0,00","3,44","3.685,00","13.310,22"
13-08-2014,0036053,14,191041-10,GIGIOIND,"BOB ZC MINIM/PP 0,50 NBR7008 AZUL RAL5","0,5000","1.200,0000","0,0000","0,00","5,30","4.200,00","23.373,00"
13-10-2014,0150691,11,192031-10,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","411,0000","910,0000","0,00","3,44","3.829,00","13.830,35"
13-11-2014,0152847,11,196209-10,CIRNA,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","287,0000","0,0000","0,00","3,02","4.572,00","14.497,81"
13-11-2014,0152846,11,197242-10,LUPEME,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","30,0000","0,0000","0,00","3,20","726,00","2.439,36"
14-01-2014,0132573,11,172561-10,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L32 BbOL","0,3000","260,0000","0,0000","0,00","5,52","3.594,00","20.830,82"
14-01-2014,0132573,11,172561-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","5,52","3.122,00","18.095,11"
14-01-2014,0132573,11,172561-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","5,52","2.488,00","14.420,45"
14-01-2014,0132542,11,175069-10,CADERODE,"TIRA FQ DEC BOB 4,75 NBR6658 OL","4,7500","55,0000","0,0000","0,00","3,08","590,00","1.908,06"
14-01-2014,0132569,11,174490-10,LUZI,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","55,0000","0,0000","0,00","3,15","4.542,00","15.022,67"
14-01-2014,0132559,11,173894-20,ENGATCAR,"CHAPA FQ DEC 2,65 SEGUNDA QUALIDADE","2,6500","1.200,0000","3.000,0000","0,00","2,44","8.786,00","22.509,73"
14-01-2014,0132559,11,173894-30,ENGATCAR,"CHAPA FQ DEC 3,00 SEGUNDA QUALIDADE","3,0000","1.200,0000","3.000,0000","0,00","2,44","6.032,00","15.453,98"
14-01-2014,0132548,11,173493-10,LUPEME,"TIRA FF BOB 1,50 NBR5915 EP OL","1,5000","38,0000","0,0000","0,00","3,08","1.099,00","3.554,17"
14-01-2014,0132548,11,172458-10,LUPEME,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","42,0000","0,0000","0,00","3,08","1.142,00","3.693,23"
14-01-2014,0132548,11,173493-20,LUPEME,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","42,0000","0,0000","0,00","3,08","1.430,00","4.624,62"
14-01-2014,0132547,11,171563-10,BASECOMPONE,"TIRA FF BOB 1,90 NBR6658 OL","1,9000","25,0000","0,0000","0,00","3,10","1.283,00","4.176,17"
14-02-2014,0000220,41,177155-10,GPANIZ,"CHAPA FQ 4,25 NBR6658","4,2500","1.200,0000","3.000,0000","0,00","2,70","2.483,00","7.198,63"
14-02-2014,0000220,41,177155-20,GPANIZ,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","2,70","4.727,00","13.704,39"
14-02-2014,0134665,11,173081-10,MAQENGE,"TIRA FF BOB 0,60 NBR6658 OL","0,6000","354,0000","0,0000","0,00","3,16","2.046,00","6.788,63"
14-02-2014,0000223,41,177819-10,LAIND,"CHAPA FF 1,20 NBR6658 OL","1,2000","1.200,0000","3.000,0000","0,00","3,05","2.193,00","7.023,08"
14-03-2014,0136679,11,177738-10,VECTOR,"BLANK GA FF 0,90 NBR6658 OL","0,9000","411,0000","914,0000","0,00","3,44","3.696,00","13.349,95"
14-03-2014,0136672,11,178692-10,ATIVICON,"CHAPA ZC 1,95 NBR7008 ZC CR MI RV Z275","1,9500","1.200,0000","3.000,0000","0,00","3,43","2.532,00","9.119,00"
14-04-2014,0138614,11,182317-10,GPANIZ,"CHAPA ZC 0,50 NBR7008 ZC CR NO RV Z275","0,5000","1.200,0000","3.000,0000","0,00","4,05","1.536,00","6.633,80"
14-04-2014,0138649,11,179285-20,MAQENGE,"TIRA FF BOB 0,60 NBR6658 OL","0,6000","354,0000","0,0000","0,00","3,28","1.653,00","5.692,93"
14-04-2014,0138590,11,181592-10,UTIMIL,"BLANK GA FF 0,90 NBR6658 OL","0,9000","285,0000","375,0000","0,00","3,71","1.218,00","4.744,72"
14-04-2014,0000524,41,181601-10,SCARELI,"CHAPA ZC 0,95 NBR7008 ZC CR NO RV Z275","0,9500","1.200,0000","3.000,0000","0,00","3,55","6.350,00","23.669,63"
14-04-2014,0138650,11,180595-10,LUPEME,"TIRA FF BOB 2,65 NBR6658 OL","2,6500","66,0000","0,0000","0,00","3,15","934,00","3.089,21"
14-05-2014,0000674,41,183619-10,ROAL,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","182,0000","0,0000","0,00","3,15","4.919,00","16.269,59"
14-05-2014,0140435,11,182090-20,ACOGRATO,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","55,0000","0,0000","0,00","3,82","486,00","1.949,35"
14-05-2014,0140434,11,180590-30,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","67,0000","0,0000","0,00","4,10","1.776,00","7.645,68"
14-06-2014,0142552,11,178990-10,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","5,52","3.144,00","18.222,62"
14-07-2014,0144489,11,187828-10,TECNOFRIO,"TIRA FF BOB 0,30 NBR6658 OL","0,3000","150,0000","0,0000","0,00","4,50","906,00","4.280,85"
14-07-2014,0144487,11,187815-10,AMMINDDE,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","54,0000","0,0000","0,00","3,65","926,00","3.548,90"
14-07-2014,0144486,11,186703-10,"D""ZAINER","TIRA FF BOB 1,20 NBR6658 OL","1,2000","30,0000","0,0000","0,00","2,99","1.137,00","3.569,61"
14-07-2014,0144486,11,186703-20,"D""ZAINER","TIRA FF BOB 1,50 NBR6658 OL","1,5000","130,0000","0,0000","0,00","2,99","1.088,00","3.415,78"
14-07-2014,0144491,11,187993-10,ACOGRATO,"TIRA FF BOB 1,90 NBR6658 OL","1,9000","25,0000","0,0000","0,00","3,82","636,00","2.551,00"
14-08-2014,0146678,11,190180-10,METCOSBI,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","48,8000","0,0000","0,00","3,22","1.881,00","6.359,66"
14-08-2014,0146605,11,189834-30,GPANIZ,"CHAPA FQ 4,75 NBR6658","4,7500","1.200,0000","3.000,0000","0,00","2,68","1.993,00","5.608,30"
14-08-2014,0146675,11,187968-10,"D""ZAINER","TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","78,0000","0,0000","0,00","2,98","1.364,00","4.267,96"
14-08-2014,0146677,11,190563-40,FLANTECH,"CHAPA GR LTQ 9,00 SAE1010","9,0000","1.200,0000","2.000,0000","0,00","2,66","3.832,00","10.193,12"
14-08-2014,0001430,15,191140-10,SCARELI,"CHAPA FF 1,50 SAE1006 OL","1,5000","1.200,0000","3.000,0000","0,00","2,84","2.505,00","7.469,91"
14-08-2014,0146679,11,190154-10,BASECOMPONE,"TIRA FF BOB 0,90 NBR6658 OL","0,9000","55,0000","0,0000","0,00","3,62","609,00","2.314,81"
14-10-2014,0150750,11,193970-20,GPANIZ,"CHAPA FQ 4,75 NBR6658","4,7500","1.200,0000","3.000,0000","0,00","2,68","2.952,00","8.306,93"
14-10-2014,0150750,11,193970-30,GPANIZ,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","2,68","928,00","2.611,39"
14-10-2014,0150782,11,194271-10,METALCUBAS,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.000,0000","3.000,0000","0,00","2,48","2.073,00","5.398,09"
14-10-2014,0150777,11,194209-20,BASECOMPONE,"TIRA FF BOB 1,90 NBR6658 OL","1,9000","25,0000","0,0000","0,00","3,53","885,00","3.280,25"
14-10-2014,0150776,11,192616-10,LUPEME,"TIRA FF BOB 1,20 NBR5915 EP OL","1,2000","30,0000","0,0000","0,00","3,20","1.924,00","6.464,64"
14-10-2014,0150775,11,194849-10,LAIND,"CHAPA FF 1,20 NBR6658 OL","1,2000","1.000,0000","1.360,0000","0,00","2,95","2.152,00","6.665,82"
14-11-2014,0152939,11,193099-10,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","52,0000","0,0000","0,00","4,07","2.440,00","10.427,34"
14-11-2014,0152939,11,193099-20,BRIMEL,"TIRA FF BOB 0,60 NBR5915 EM OL","0,6000","25,0000","0,0000","0,00","4,07","425,00","1.816,24"
14-11-2014,0001919,15,197407-20,SCARELI,"CHAPA FF 1,50 NBR6658 OL","1,5000","1.200,0000","3.000,0000","0,00","2,75","2.727,00","7.874,21"
14-11-2014,0001920,15,194085-40,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","3,20","905,00","3.040,80"
14-11-2014,0152935,11,196969-10,MULTISERVSE,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","2,43","2.247,00","5.733,22"
15-01-2014,0132671,11,173456-10,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","80,0000","0,0000","0,00","3,16","1.014,00","3.364,45"
15-01-2014,0000111,41,174067-10,BASECOMPONE,"TIRA FF BOB 0,90 NBR6658 OL","0,9000","78,0000","0,0000","0,00","3,18","1.374,00","4.587,79"
15-04-2014,0138693,11,179077-20,LAIND,"CHAPA FQ DEC 2,65 NBR6658 OL","2,6500","1.200,0000","3.000,0000","0,00","2,65","2.942,00","8.186,12"
15-04-2014,0138681,11,181112-10,MRPLASTDO,"TIRA FQ DEC BOB 3,00 NBR6658 OL","3,0000","25,0000","0,0000","0,00","3,21","1.955,00","6.275,55"
15-05-2014,0140502,11,184313-10,NOVAGERACA,"CHAPA ZC 1,55 NBR7008 ZC CR NO RV Z275","1,5500","1.200,0000","3.000,0000","0,00","3,45","2.040,00","7.389,90"
15-05-2014,0140550,11,184373-10,RDINDECOM,"CHAPA FF 1,06 NBR6658 OL","1,0600","1.200,0000","3.000,0000","0,00","3,00","991,00","3.121,65"
