Date,Inv,Est,Order,Client,Descrip,Esp,Larg,Comp,Piece_price,KG_price,Quantity,Total
01-02-2018,0220140,11,257345-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,68","1.409,00","5.444,38"
01-02-2018,0220146,11,255908-10,FERNANDA,"TIRA FF BOB 0,60 NBR6658 OL","0,6000","103,0000","0,0000","0,00","4,54","897,00","4.276,00"
01-02-2018,0220088,11,257778-10,RODARE,"CHAPA GR LTQ 9,50 NBR8300","9,5000","1.200,0000","3.000,0000","0,00","3,55","3.907,00","14.563,34"
01-02-2018,0220088,11,257674-20,RODARE,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.500,0000","3.000,0000","0,00","3,55","5.464,00","20.367,06"
01-03-2018,0221891,11,258051-10,KIFIXINDUST,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","124,0000","0,0000","0,00","4,50","2.270,00","10.725,75"
01-03-2018,0221891,11,258051-20,KIFIXINDUST,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","112,0000","0,0000","0,00","4,50","2.080,00","9.828,00"
01-03-2018,0221850,11,258248-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,90","1.520,00","6.224,40"
01-03-2018,0221850,11,258451-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,90","1.469,00","6.015,56"
01-03-2018,0221851,11,258054-10,SASPLASTI,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","22,0000","0,0000","0,00","4,56","1.420,00","6.798,96"
01-03-2018,0221852,11,257320-30,UTIMIL,"BLANK GA FF 0,90 NBR6658 OL","0,9000","375,0000","285,0000","0,00","4,45","2.096,00","9.793,56"
01-03-2018,0221852,11,257320-40,UTIMIL,"FITA DE ACO PARA EMBALAGEM 0,80","0,8000","25,4000","0,0000","0,00","5,98","483,00","3.032,76"
01-06-2018,0226596,11,262510-20,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","5,33","7.055,00","39.483,31"
01-06-2018,0226600,11,262468-40,METCRESPAR,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","53,0000","0,0000","0,00","4,00","3.301,00","13.864,20"
01-06-2018,0226600,11,262468-50,METCRESPAR,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","62,0000","0,0000","0,00","4,00","1.302,00","5.468,40"
01-06-2018,0226600,11,262468-60,METCRESPAR,"TIRA FF BOB 0,90 NBR6658 OL","0,9000","31,0000","0,0000","0,00","4,10","1.095,00","4.713,98"
01-06-2018,0226600,11,262468-70,METCRESPAR,"TIRA FF BOB 0,90 NBR6658 OL","0,9000","39,0000","0,0000","0,00","4,10","1.731,00","7.451,96"
01-06-2018,0226600,11,262468-80,METCRESPAR,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","74,0000","0,0000","0,00","4,00","1.324,00","5.560,80"
01-06-2018,0226600,11,262468-90,METCRESPAR,"TIRA FF BOB 0,90 NBR6658 OL","0,9000","44,0000","0,0000","0,00","4,10","4.296,00","18.494,28"
01-06-2018,0226602,11,263366-10,AGGYINDUST,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,36","1.502,00","10.030,36"
01-06-2018,0226602,11,263366-20,AGGYINDUST,"TR REL 0,30 BOB NBR5007 G2L390 BbOL","0,3000","260,0000","0,0000","0,00","6,36","1.205,00","8.046,99"
01-06-2018,0226602,11,263366-30,AGGYINDUST,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,36","743,00","4.961,75"
01-06-2018,0226602,11,263366-40,AGGYINDUST,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","4,53","870,00","4.138,16"
01-06-2018,0226604,11,262096-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","5,04","1.684,00","8.487,36"
01-06-2018,0226543,11,260366-10,VIEMME,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","4,85","3.981,00","20.273,24"
01-06-2018,0053475,14,263420-10,MOFERKO,"CHAPA GR LCG 16,00 ASTM A 36","16,0000","2.000,0000","3.000,0000","0,00","4,25","825,00","3.731,36"
01-06-2018,0226595,11,258134-10,MAQENGE,"TIRA FF BOB 0,60 NBR6651 EEV OL","0,6000","213,0000","0,0000","0,00","5,94","2.587,00","16.135,12"
01-08-2018,0230276,11,266094-20,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","1.650,0000","0,00","3,83","1.917,00","7.709,22"
01-08-2018,0230276,11,266129-20,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","1.650,0000","0,00","3,83","3.837,00","15.430,50"
01-08-2018,0230278,11,266887-30,MOFERKO,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","4,04","3.697,00","15.957,08"
01-10-2018,0233754,11,269207-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","25,0000","0,0000","0,00","4,82","1.289,00","6.523,63"
01-10-2018,0233751,11,268499-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","4,23","2.915,00","12.946,97"
01-11-2018,0235669,11,270536-30,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","4,05","1.473,00","6.263,93"
01-11-2018,0235669,11,270324-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","4,05","1.499,00","6.374,50"
02-01-2018,0218340,11,252446-10,METMETALCIN,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","4,97","819,00","4.273,95"
02-01-2018,0218340,11,254035-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,99","2.330,00","17.101,04"
02-01-2018,0218340,11,252990-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,99","1.799,00","13.203,76"
02-01-2018,0218340,11,252990-40,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,99","817,00","5.996,37"
02-01-2018,0218339,11,255047-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,84","1.343,00","5.414,98"
02-01-2018,0218339,11,256049-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,68","3.062,00","11.831,57"
02-02-2018,0220165,11,254557-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","4,48","2.700,00","12.700,80"
02-02-2018,0220165,11,256528-10,KEKO,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","3,90","1.163,00","4.762,49"
02-02-2018,0220165,11,257345-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,90","2.907,00","11.904,17"
02-02-2018,0220180,11,252283-10,FLANTECH,"CHAPA FF 0,90 NBR5915 EEP OL GR2","0,9000","1.000,0000","1.900,0000","0,00","4,70","2.035,00","9.564,50"
02-02-2018,0220179,11,256527-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","4,07","1.488,00","6.358,97"
02-02-2018,0220179,11,256529-30,KEKO,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","3,95","1.468,00","6.088,53"
02-02-2018,0220179,11,257345-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,90","2.907,00","11.904,17"
02-02-2018,0220181,11,252991-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,99","3.212,00","23.574,47"
02-02-2018,0220181,11,252991-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,99","1.964,00","14.414,78"
02-02-2018,0220181,11,254035-30,METMETALCIN,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","4,97","919,00","4.795,80"
02-02-2018,0220181,11,252991-40,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,99","1.142,00","8.381,71"
02-02-2018,0220151,11,257227-20,MOFERKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","4,35","1.419,00","6.586,49"
02-03-2018,0221936,11,257491-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,99","1.592,00","11.684,48"
02-03-2018,0221936,11,255962-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,99","1.084,00","7.956,02"
02-03-2018,0221936,11,257491-40,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","6,99","971,00","7.126,65"
02-03-2018,0221936,11,257491-50,METMETALCIN,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","4,97","924,00","4.821,89"
02-03-2018,0221935,11,258248-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","4,48","1.523,00","7.164,19"
02-05-2018,0225282,11,260887-10,METALSTAMP,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","84,0000","0,0000","0,00","7,40","1.404,00","10.909,08"
02-05-2018,0225283,11,262041-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,90","2.948,00","12.072,06"
02-07-2018,0228490,11,264434-10,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","1.630,0000","0,00","4,07","1.585,00","6.773,50"
02-07-2018,0228490,11,264430-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,90","2.972,00","12.170,34"
02-07-2018,0228493,11,263873-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","5,34","1.283,00","6.851,22"
02-07-2018,0228457,11,265070-10,HIDROJET,"CHAPA GR LTQ 9,50 ASTM A 36","9,5000","1.200,0000","1.680,0000","0,00","3,83","3.866,00","15.547,12"
02-07-2018,0228457,11,265073-10,HIDROJET,"CHAPA GR LTQ 12,50 SAE1010","12,5000","1.000,0000","1.565,0000","0,00","3,83","3.164,00","12.724,03"
02-07-2018,0228491,11,264225-10,FLANTECH,"CHAPA FQ 3,00 NBR6658","3,0000","1.200,0000","1.650,0000","0,00","3,74","1.071,00","4.005,54"
02-08-2018,0230321,11,265557-50,METCRESPAR,"TIRA FF BOB 1,20 NBR6658 OL","1,2000","62,0000","0,0000","0,00","4,34","1.049,00","4.780,29"
02-10-2018,0233808,11,266953-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","7,41","1.217,00","9.468,87"
02-10-2018,0233808,11,266516-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","7,41","1.034,00","8.045,04"
02-10-2018,0233808,11,265064-30,METMETALCIN,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","260,0000","0,0000","0,00","7,41","789,00","6.138,81"
03-01-2018,0218384,11,254557-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","4,23","2.710,00","12.036,47"
03-01-2018,0218384,11,256251-10,KEKO,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","3,68","1.397,00","5.398,01"
03-01-2018,0218384,11,255047-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,84","1.309,00","5.277,89"
03-01-2018,0218384,11,256049-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,68","1.528,00","5.904,19"
03-01-2018,0218384,11,256527-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,68","2.937,00","11.348,57"
03-04-2018,0223662,11,260077-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","4,48","2.859,00","13.448,74"
03-04-2018,0223662,11,260359-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","4,07","2.426,00","10.367,51"
03-04-2018,0223662,11,260362-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,90","2.932,00","12.006,54"
03-04-2018,0223662,11,260625-60,KEKO,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","3,90","1.653,00","6.769,04"
03-04-2018,0223656,11,260715-10,HIDROJET,"CHAPA GR LTQ 9,50 ASTM A 36","9,5000","1.200,0000","2.905,0000","0,00","3,74","6.706,00","26.334,46"
03-04-2018,0223661,11,258586-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","239,0000","0,0000","0,00","4,85","1.690,00","8.196,50"
03-05-2018,0225355,11,262353-10,SUPERACOIND,"CHAPA ZC 2,70 NBR7008 ZC CR NO RV Z275","2,7000","1.200,0000","3.000,0000","0,00","4,68","12.156,00","59.734,58"
03-05-2018,0225331,11,260323-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","5,04","1.678,00","8.457,12"
03-05-2018,0225369,11,261406-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","4,07","1.501,00","6.414,52"
03-05-2018,0225369,11,261637-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,90","2.773,00","11.355,44"
03-05-2018,0225369,11,262041-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,90","3.127,00","12.805,07"
03-05-2018,0225370,11,259027-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","7,41","1.696,00","13.195,73"
03-05-2018,0225370,11,259027-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","7,41","2.085,00","16.222,34"
03-05-2018,0225370,11,257491-60,METMETALCIN,"TIRA FF BOB 0,60 NBR5915 EEP OL","0,6000","213,0000","0,0000","0,00","7,41","889,00","6.916,86"
03-07-2018,0228547,11,262670-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","239,0000","0,0000","0,00","5,14","1.687,00","8.671,18"
03-08-2018,0230412,11,265086-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","5,60","1.848,00","10.348,80"
03-08-2018,0230413,11,264426-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","4,53","153,00","727,74"
03-08-2018,0230413,11,264429-30,KEKO,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","4,00","1.209,00","5.077,80"
03-08-2018,0230413,11,265042-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,95","1.558,00","6.461,81"
03-08-2018,0230413,11,266164-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,95","3.101,00","12.861,40"
03-08-2018,0230413,11,265888-60,KEKO,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","3,95","1.400,00","5.806,50"
03-09-2018,0232197,11,268099-20,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,95","3.023,00","12.537,89"
03-09-2018,0232214,11,268095-10,MOFERKO,"CHAPA FF 1,20 NBR6658 OL","1,2000","1.200,0000","3.000,0000","0,00","4,30","1.103,00","5.063,09"
03-09-2018,0232214,11,268546-10,MOFERKO,"CHAPA GR LTQ 9,50 NBR8300","9,5000","1.500,0000","3.000,0000","0,00","4,04","2.803,00","12.101,40"
03-09-2018,0232214,11,268095-20,MOFERKO,"CHAPA FF 1,50 NBR6658 OL","1,5000","1.200,0000","3.000,0000","0,00","4,30","1.571,00","7.211,35"
03-09-2018,0232214,11,268095-30,MOFERKO,"CHAPA FQ 3,00 NBR6658","3,0000","1.200,0000","3.000,0000","0,00","4,09","1.299,00","5.676,36"
03-09-2018,0232214,11,268095-40,MOFERKO,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","4,04","3.686,00","15.913,55"
03-09-2018,0054804,14,267864-10,M7COMERCIO,"BOB AL/ZN < 3,00 SEGUNDA QUALIDADE MD","3,0000","1.200,0000","0,0000","0,00","3,85","8.360,00","33.795,30"
03-10-2018,0233911,11,269291-40,MOFERKO,"CHAPA GR LTQ 6,30 NBR8300","6,3000","1.200,0000","3.000,0000","0,00","4,23","4.024,00","18.171,34"
03-10-2018,0233911,11,269291-50,MOFERKO,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","4,23","2.819,00","12.729,87"
03-10-2018,0233873,11,267792-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","239,0000","0,0000","0,00","5,55","2.100,00","11.655,00"
03-10-2018,0233872,11,264426-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","4,85","3.098,00","15.776,57"
03-10-2018,0233872,11,269384-10,KEKO,"CHAPA FQ 3,00 ASTM A 36","3,0000","1.200,0000","3.000,0000","0,00","4,28","1.651,00","7.419,59"
03-10-2018,0233872,11,268497-20,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","4,23","1.478,00","6.564,54"
03-10-2018,0233872,11,268499-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","4,23","3.266,00","14.505,94"
03-10-2018,0233872,11,268506-60,KEKO,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","3.000,0000","0,00","4,23","1.637,00","7.270,74"
03-12-2018,0237350,11,272905-10,FLANTECH,"CHAPA FQ 3,00 NBR6658","3,0000","1.200,0000","2.160,0000","0,00","4,15","1.047,00","4.562,30"
03-12-2018,0237352,11,272253-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","23,5000","0,0000","0,00","5,75","3.080,00","17.710,00"
03-12-2018,0237355,11,271228-10,METALSTAMP,"TR REL 0,30 BOB NBR5007 G4RL BbOL","0,3000","78,0000","0,0000","0,00","7,40","1.387,00","10.776,99"
03-12-2018,0237387,11,271021-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","7,41","2.148,00","16.712,51"
03-12-2018,0237387,11,271021-40,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","7,41","1.604,00","12.479,92"
03-12-2018,0237387,11,271021-60,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","213,0000","0,0000","0,00","5,81","1.047,00","6.387,22"
03-12-2018,0237403,11,272095-20,LUNA,"CHAPA GR LTQ 6,30 ASTM A 36","6,3000","1.200,0000","9.000,0000","0,00","3,90","8.207,00","33.607,67"
04-01-2018,0218409,11,255604-10,MOFERKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","4,35","921,00","4.277,78"
04-01-2018,0218409,11,256070-30,MOFERKO,"CHAPA GR LTQ 9,50 NBR8300","9,5000","1.500,0000","3.000,0000","0,00","3,64","1.373,00","5.353,62"
04-01-2018,0218447,11,255047-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","3,84","1.339,00","5.398,85"
04-01-2018,0218447,11,256049-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,68","1.515,00","5.853,96"
04-04-2018,0223720,11,260359-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","4,07","1.383,00","5.910,25"
04-04-2018,0223720,11,260077-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,90","1.497,00","6.130,22"
04-04-2018,0223720,11,260362-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,90","2.926,00","11.981,97"
04-04-2018,0223722,11,259826-10,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.000,0000","2.620,0000","0,00","3,74","10.240,00","40.212,48"
04-04-2018,0223735,11,261084-10,ROAL,"BOB ZC 1,95 NBR7008 ZC CR MI RV Z100 O","1,9500","1.200,0000","0,0000","0,00","4,66","6.850,00","33.517,05"
04-04-2018,0223716,11,260323-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV","1,2500","25,0000","0,0000","0,00","5,04","2.021,00","10.185,84"
04-04-2018,0223737,11,257491-20,METMETALCIN,"TR REL 0,30 BOB NBR5007 G2L290 BbOL","0,3000","260,0000","0,0000","0,00","6,99","2.165,00","15.890,02"
04-04-2018,0223737,11,257491-30,METMETALCIN,"TR REL 0,35 BOB NBR5007 G4RL BbOL","0,3500","260,0000","0,0000","0,00","6,99","1.094,00","8.029,41"
04-05-2018,0225404,11,261780-10,LUNA,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","4,38","2.387,00","10.977,81"
04-05-2018,0225404,11,261789-10,LUNA,"CHAPA GR LTQ 9,50 NBR 6656 LNE 38","9,5000","1.200,0000","3.000,0000","0,00","4,38","2.214,00","10.182,19"
04-05-2018,0225406,11,260365-10,VIEMME,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","40,0000","0,0000","0,00","4,85","1.923,00","9.792,88"
04-05-2018,0225417,11,261265-10,KEKO,"CHAPA FF 1,50 NBR5915 EM OL","1,5000","1.200,0000","1.595,0000","0,00","4,48","1.475,00","6.938,40"
04-05-2018,0225417,11,261446-10,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","1.630,0000","0,00","4,07","1.237,00","5.286,32"
04-05-2018,0225417,11,261406-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","3.000,0000","0,00","4,07","1.498,00","6.401,70"
04-05-2018,0225417,11,261637-40,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,90","1.374,00","5.626,53"
04-05-2018,0225417,11,262041-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,90","1.476,00","6.044,22"
04-06-2018,0226626,11,263418-10,MOFERKO,"CHAPA FF 0,90 CSN OEM 60 OL","0,9000","1.000,0000","3.000,0000","0,00","4,40","1.071,00","5.028,32"
04-06-2018,0226626,11,263431-10,MOFERKO,"CHAPA FQ 3,00 NBR6658","3,0000","1.200,0000","3.000,0000","0,00","3,95","1.298,00","5.480,84"
04-06-2018,0226626,11,263418-20,MOFERKO,"CHAPA FF 1,20 NBR6658 OL","1,2000","1.500,0000","3.000,0000","0,00","4,20","1.070,00","4.798,93"
04-06-2018,0226626,11,263418-30,MOFERKO,"CHAPA FF 1,50 NBR6658 OL","1,5000","1.200,0000","3.000,0000","0,00","4,20","1.213,00","5.440,29"
04-06-2018,0226626,11,263418-40,MOFERKO,"CHAPA GR LTQ 8,00 NBR8300","8,0000","1.200,0000","3.000,0000","0,00","3,90","1.182,00","4.928,92"
04-06-2018,0226626,11,263422-40,MOFERKO,"CHAPA GR LTQ 8,00 NBR8300","8,0000","1.200,0000","3.000,0000","0,00","3,90","1.170,00","4.878,88"
04-06-2018,0226626,11,263418-50,MOFERKO,"CHAPA GR LTQ 9,50 NBR8300","9,5000","1.200,0000","3.000,0000","0,00","3,90","2.795,00","11.655,12"
04-06-2018,0226626,11,263422-50,MOFERKO,"CHAPA GR LTQ 9,50 NBR8300","9,5000","1.200,0000","3.000,0000","0,00","3,90","1.395,00","5.817,13"
04-09-2018,0232297,11,268675-10,KEKO,"CHAPA FQ 3,00 ASTM A 36","3,0000","1.500,0000","3.000,0000","0,00","4,00","2.630,00","11.046,00"
04-09-2018,0232297,11,268099-20,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","3,95","4.157,00","17.241,16"
04-09-2018,0232297,11,268294-50,KEKO,"CHAPA GR LTQ 6,30 SAE1010","6,3000","1.200,0000","3.000,0000","0,00","3,95","1.467,00","6.084,38"
04-10-2018,0233995,11,269241-20,KEKO,"CHAPA FQ 2,00 SAE1010","2,0000","1.200,0000","2.000,0000","0,00","4,41","1.679,00","7.774,61"
04-10-2018,0233995,11,269524-20,KEKO,"CHAPA FQ 4,25 SAE1010","4,2500","1.500,0000","3.000,0000","0,00","4,23","2.736,00","12.151,94"
04-10-2018,0233994,11,269686-10,CEMTRA,"CHAPA ZC 2,70 NBR7008 ZC CR NO RV Z275","2,7000","1.200,0000","2.050,0000","0,00","5,40","2.225,00","12.615,75"
04-10-2018,0233994,11,269686-20,CEMTRA,"CHAPA ZC 2,70 NBR7008 ZC CR NO RV Z275","2,7000","1.200,0000","2.450,0000","0,00","5,40","2.230,00","12.644,10"
04-10-2018,0233994,11,269686-30,CEMTRA,"CHAPA ZC 2,70 NBR7008 ZC CR NO RV Z275","2,7000","1.200,0000","2.650,0000","0,00","5,40","2.189,00","12.411,63"
04-10-2018,0233994,11,269686-60,CEMTRA,"CHAPA ZC 2,70 NBR7008 ZC CR NO RV Z275","2,7000","1.000,0000","2.200,0000","0,00","5,40","2.183,00","12.377,61"
04-10-2018,0233936,11,269289-10,MOFERKO,"CHAPA GR LTQ 9,50 NBR8300","9,5000","1.500,0000","3.000,0000","0,00","4,23","2.803,00","12.659,26"
04-10-2018,0233936,11,269291-20,MOFERKO,"CHAPA FF 1,50 NBR6658 OL","1,5000","1.200,0000","3.000,0000","0,00","4,55","1.128,00","5.473,43"
04-10-2018,0233962,11,269686-40,CEMTRA,"CHAPA ZC 2,70 NBR7008 ZC CR NO RV Z275","2,7000","1.000,0000","1.600,0000","0,00","5,40","2.166,00","12.281,22"
04-10-2018,0233962,11,269686-50,CEMTRA,"CHAPA ZC 2,70 NBR7008 ZC CR NO RV Z275","2,7000","1.000,0000","1.750,0000","0,00","5,40","2.179,00","12.354,93"
04-10-2018,0233963,11,267370-10,METMETALCIN,"TIRA FF BOB 0,75 NBR5915 EEP OL","0,7500","213,0000","0,0000","0,00","5,81","970,00","5.917,49"
